account_id,skill_tier
901741557,T0
58828079,T6
150254389,T0
69454103,T1
84406948,T3
221625434,T0
183245318,T0
6463898,T6
95922646,T0
169305910,T0
70411068,T0
236238302,T1
6369999,T2
36079462,T0
334776,T1
18223282,T0
1146765,T0
238567926,T1
436369829,T0
38252104,T0
100901363,T0
81802407,T0
22631447,T0
163894878,T2
94865598,T0
123737536,T0
1434479,T0
20627114,T0
129571638,T0
208629118,T0
42112519,T2
73268574,T0
158864426,T0
32649795,T0
9989108,T0
183990318,T0
52129200,T0
74650198,T0
16145665,T0
32855582,T0
134794103,T0
111556714,T1
509994,T0
108821576,T0
70335471,T3
24898182,T0
77217102,T0
45487601,T0
161679169,T0
160072805,T0
25137771,T2
106495104,T1
127064122,T4
183209341,T0
106880278,T0
81861337,T0
33043566,T1
321003055,T0
72149226,T0
157276256,T1
127430710,T1
84248198,T3
194489875,T0
86242019,T6
72111029,T0
252463683,T0
596833,T0
96725291,T0
27816793,T1
128323465,T2
3840540,T0
7040473,T3
153555140,T2
3049063,T1
48609857,T1
130942760,T0
44319879,T1
21126367,T0
38883047,T2
165837249,T0
84397435,T0
838935157,T2
80790227,T1
137633760,T0
89100116,T0
10849108,T2
897514636,T0
356369280,T0
109980526,T3
119219536,T0
182332702,T1
35107884,T1
210630054,T0
51967336,T3
161029744,T0
195786992,T1
103715987,T0
137595969,T2
334392079,T0
113129725,T4
186900224,T0
3946848,T4
56012965,T0
3315422,T4
170428166,T0
198366173,T0
127985276,T0
65850373,T3
164385237,T0
1819119,T0
45516079,T0
6452551,T0
89055812,T2
51667183,T0
4340621,T0
1168472,T1
90033291,T0
59660812,T0
464737853,T0
320593797,T2
30564097,T1
43168023,T1
119703278,T2
81459328,T3
107790216,T2
15569535,T1
43043256,T0
96553831,T1
7133227,T2
51586360,T2
17743484,T3
89403475,T2
158961913,T1
182223432,T0
4365442,T2
2142528,T1
74511067,T4
105825616,T1
247665984,T1
247463735,T0
41987680,T0
35360094,T2
12702813,T4
9489073,T0
19866118,T3
106099226,T4
133845135,T0
138979792,T4
135855430,T0
87471775,T2
42291343,T3
19600873,T0
33001254,T0
901639102,T4
84822216,T1
71701253,T3
99567454,T3
82122923,T0
132950561,T0
214431029,T2
69843410,T2
53207384,T1
110045265,T1
342445820,T0
104676,T5
183721665,T0
197121190,T0
3826765,T0
66369749,T1
121864546,T1
69976036,T0
39735506,T0
331554514,T0
28267570,T3
88227618,T2
50040926,T2
60387741,T1
4640238,T4
857472509,T0
63787741,T1
119634237,T0
165945036,T0
67333305,T0
1222874,T4
902634732,T0
185927287,T0
163988452,T2
45506614,T0
115350488,T3
123057105,T0
30968235,T2
135619897,T0
32151696,T1
68380271,T2
121668219,T3
81350316,T1
119171940,T1
2872301,T1
3097617,T1
48864434,T1
256571296,T0
361420945,T0
119581591,T0
90730774,T2
23898450,T3
4689452,T4
103090423,T0
22802991,T2
63557169,T0
3058431,T2
55901378,T0
179059896,T0
84741689,T0
81754591,T3
109638695,T0
114582990,T0
813159,T2
65648508,T0
57661920,T0
59170994,T0
137189103,T0
5486641,T0
14170885,T0
227021581,T0
120244338,T1
188389185,T0
2210236,T0
124393059,T1
97895586,T0
113182475,T0
179142205,T1
16163708,T3
274127208,T0
308473077,T0
310881427,T0
69565713,T0
139179,T1
289962738,T0
358126907,T1
22763527,T1
121142967,T2
7021452,T0
80381350,T0
175068963,T1
162520334,T0
419794412,T0
19342650,T1
186876064,T0
24724409,T3
126827876,T2
473761010,T0
81920169,T1
3024429,T2
50166065,T4
3952077,T2
133388643,T1
73796542,T5
24772112,T0
84384780,T1
191620232,T2
237111627,T2
102589052,T1
82086380,T2
143907832,T1
129934124,T1
71966345,T1
827650,T0
3665494,T0
449643633,T3
107034440,T0
166611814,T0
56517455,T0
898220233,T6
114155895,T0
420403649,T0
21143309,T0
102979967,T0
90530622,T0
85982444,T3
86917438,T3
277469948,T0
93273534,T1
10464412,T1
53178630,T3
177660680,T1
130613317,T2
20077,T0
124888,T3
376802695,T1
33418600,T3
837313593,T0
276313896,T0
88055566,T1
16802697,T0
29994560,T2
159348760,T0
321238008,T4
14727270,T0
103421090,T0
19350363,T0
79554639,T0
23169072,T0
3839606,T0
39686925,T3
212039722,T2
391035976,T0
72182310,T0
88497608,T0
75669908,T0
117598815,T3
84206395,T1
374335621,T0
5526438,T0
4692761,T1
38170604,T0
51819928,T0
28907841,T2
899926038,T3
93355928,T1
91179948,T0
76447760,T3
187633131,T0
164081262,T5
103385407,T1
88471172,T2
178904197,T0
53029683,T0
37225229,T4
22194683,T0
167473,T5
41107749,T1
13844724,T1
51585941,T0
323652751,T0
49035084,T1
7719590,T0
87377202,T0
105959277,T0
335892483,T0
168270777,T0
132705388,T3
1874984,T0
107153916,T0
102087206,T0
119601358,T1
136784201,T3
940813,T0
53519423,T1
102549336,T0
57774885,T1
62881841,T0
41924076,T0
332897490,T2
47013437,T0
28681647,T0
153946386,T0
42629034,T0
84139846,T1
9546141,T2
23120333,T2
14268477,T0
112723993,T0
463462397,T0
79322172,T1
2922908,T2
154640479,T1
17953644,T0
100656139,T0
1861462,T2
100528370,T0
42795045,T0
34887968,T3
128076672,T1
342376703,T0
375910814,T0
65681740,T0
283848504,T0
189715774,T0
58994973,T0
296444803,T5
68482048,T3
123810089,T0
15769680,T1
22667011,T0
16172093,T3
37525583,T1
25590645,T0
5313392,T1
146834604,T1
479202672,T1
26094986,T3
80178284,T1
176814876,T0
122332700,T0
26979720,T0
41174481,T0
112066156,T0
23402612,T1
90162026,T0
57826415,T0
118200232,T3
18180849,T1
126493996,T0
82024033,T3
247698448,T0
3098167,T3
67697989,T0
177827,T0
83911297,T1
79271937,T1
1380133,T5
46023334,T1
1328681,T4
97615116,T2
903704407,T0
152637110,T0
66227285,T3
34487281,T2
23078561,T1
103906312,T0
57386075,T0
71608095,T6
127755557,T0
43003135,T0
266877,T0
54760453,T1
543695,T2
42848006,T3
953671,T2
299843744,T4
47023374,T1
307556350,T0
884818379,T6
10642417,T1
48000255,T4
69262227,T0
41159719,T0
52862606,T1
187893824,T0
96375076,T0
119760941,T1
28340342,T1
32095149,T1
93975769,T0
24397435,T0
238727318,T0
11057596,T2
273365712,T0
75130211,T0
18940551,T0
95048248,T0
213732886,T0
84447597,T1
136445880,T0
76673203,T1
92706091,T1
224052063,T1
42143351,T1
193025118,T0
61337246,T0
57882391,T0
59339583,T3
98596384,T0
174885684,T1
826282,T0
20508134,T0
363814988,T0
55320478,T1
75852820,T1
372687016,T1
680898,T0
137786980,T0
49395828,T1
301331394,T0
130330446,T1
86861031,T0
65168684,T1
10191674,T0
2023102,T3
94702004,T0
154692488,T0
91463771,T1
102756476,T2
90682315,T1
72732333,T0
32498254,T0
46672559,T0
240336319,T0
9143336,T4
71158928,T1
30725161,T0
17737000,T2
139240990,T0
175193753,T0
74656179,T0
81453584,T4
26163840,T0
7881487,T1
65359493,T1
21270398,T5
91721259,T0
3635247,T0
244113817,T0
67734022,T1
2071943,T0
35434013,T0
64541106,T0
107427777,T0
84531058,T0
83195222,T2
98722028,T2
56517,T1
111526840,T1
75690390,T3
194845485,T0
178229308,T1
3597142,T2
75845273,T2
61055435,T1
25906375,T1
123166806,T2
97132614,T1
23932981,T0
183247179,T0
218954670,T0
63238568,T0
20163033,T3
48508189,T4
100155809,T2
79029481,T2
79736,T0
103155914,T0
22791104,T0
46675131,T2
235756758,T0
60687882,T2
68946157,T1
1084352,T1
79396773,T0
72007301,T4
58586476,T3
12417098,T1
1282436,T1
76002407,T0
105994664,T1
31737081,T2
23296869,T3
432740840,T1
4763487,T3
29582735,T1
197367648,T0
59292312,T4
6300779,T2
78692728,T0
187312266,T0
252945620,T1
100898902,T2
89822525,T0
32316261,T2
122200700,T0
28274765,T5
83247124,T4
46239,T1
6660309,T3
93561802,T0
80562640,T2
315618538,T1
58399247,T0
338396633,T0
62815495,T4
144856037,T1
53350483,T0
903008890,T4
45743998,T0
208944374,T0
900082166,T6
198892,T3
21188244,T0
185845931,T0
122774818,T1
79074313,T2
150545158,T0
120670230,T0
282264906,T1
215221550,T0
101842232,T1
55248743,T3
25227599,T1
71901123,T0
229580922,T0
112825687,T0
237622222,T0
5351024,T2
106365131,T0
390550088,T0
225298937,T0
87220193,T0
493303239,T3
32682162,T2
257841200,T0
391941554,T1
1896959,T0
206678883,T2
66432062,T1
261799640,T0
292747259,T0
143408927,T1
336831579,T0
60201999,T0
354722655,T1
44755421,T2
28981834,T3
69304662,T0
4435599,T0
38613565,T0
97996421,T1
10280529,T0
99787882,T1
90951098,T4
120783943,T0
85319825,T4
99494159,T0
218177973,T5
80206805,T2
160513672,T1
34188045,T1
150929558,T0
97975552,T1
155653225,T5
314546038,T0
217938085,T0
80672120,T0
154596925,T2
58252113,T2
420035161,T0
456886070,T0
10068086,T0
156966560,T0
104042524,T3
19619118,T0
51831103,T0
68052273,T0
76399071,T0
121771846,T1
134901573,T1
114754019,T0
329286,T4
31048154,T2
90162201,T1
159297215,T2
306008715,T1
19538577,T0
32112,T2
318417842,T0
97918,T2
20827841,T1
239734559,T2
77588668,T0
342648169,T0
291350030,T0
111801788,T3
41922205,T3
32085268,T1
245589627,T0
169790865,T0
294091596,T0
49356863,T3
223599569,T0
12092409,T3
1884040,T3
97992393,T3
337174295,T2
239624803,T0
214023490,T0
200340356,T1
115090391,T3
172615044,T0
78137676,T0
182309600,T1
37445123,T0
347490972,T3
6336372,T0
175576556,T0
47195658,T4
824575850,T0
109580503,T2
144733362,T1
85645193,T1
804460,T2
220038,T0
853807,T0
322990593,T2
135570977,T1
51975478,T1
53224434,T1
55882894,T1
49747501,T4
163294838,T2
250549344,T0
45378338,T1
187451713,T2
155813377,T0
288130384,T1
60502472,T0
33245474,T2
145882186,T2
105675534,T0
178903623,T0
3314119,T0
111539802,T0
11180894,T0
258175249,T0
125385408,T0
109392006,T1
50935657,T0
7981500,T0
117028566,T0
173261,T3
39703314,T0
154888824,T0
83017226,T0
248109341,T0
2962217,T3
51361038,T0
4786497,T2
106337583,T0
125076404,T0
145010458,T2
64943212,T0
37821144,T1
61351878,T0
156753591,T0
126881254,T0
159222212,T0
177972733,T0
124074616,T2
155650881,T0
66553937,T5
18871030,T0
23312571,T5
33961552,T0
47632991,T0
346690045,T0
853430,T0
119118929,T0
82532513,T0
245707133,T0
193580419,T1
105419097,T0
32525448,T2
471259607,T1
262947252,T0
167991325,T0
40186988,T1
110475930,T1
75199366,T1
63856526,T0
136974405,T0
132252018,T0
95055816,T0
168968083,T3
905208336,T0
36882901,T4
44924119,T2
240020514,T1
2090130,T3
277127452,T2
182822588,T2
265551848,T2
111911302,T1
1205116,T2
325872100,T0
76785086,T0
102082797,T0
881750757,T7
10573512,T0
104356355,T0
149906575,T0
6973292,T3
34545744,T0
40691581,T4
103978042,T0
191992678,T1
79003973,T4
58221183,T0
166969278,T0
41970870,T0
111666293,T0
126151472,T1
22672366,T1
3692589,T3
37348932,T0
106892930,T2
190200266,T1
85678501,T0
246644320,T0
11844460,T0
55485197,T0
143820036,T0
2179375,T0
92807327,T0
287531352,T2
182680156,T0
72138828,T0
47127243,T3
99561516,T0
154126468,T1
90045711,T0
94687992,T3
103047110,T0
15482207,T0
287145390,T2
224330449,T0
18363144,T1
103941640,T3
19988337,T0
108089976,T0
133358645,T0
48351800,T3
126537928,T1
80341182,T1
286278360,T0
174864053,T1
53348567,T4
47235824,T0
476931,T0
149516601,T0
839403458,T3
45206351,T0
55823300,T2
905756946,T0
9846062,T0
90696920,T0
852313580,T0
133189167,T0
10095923,T1
875829464,T0
58305532,T2
49907240,T1
876030888,T0
165460,T5
97520194,T0
31087985,T2
84643661,T0
318144213,T0
183265131,T1
186271324,T3
5014193,T0
251237207,T2
82464991,T0
82913551,T0
188599735,T0
16602932,T1
186857515,T0
213299074,T0
85880854,T1
115125817,T0
115456191,T0
113218739,T2
32256019,T0
37816072,T2
85418743,T0
70694393,T0
92038897,T1
279243288,T0
35134921,T0
12894871,T3
131362720,T0
91172430,T0
78707376,T0
358703433,T0
77884728,T0
56214854,T0
71025838,T0
155125494,T0
119137992,T0
8385910,T1
111233380,T0
90121609,T2
7736199,T6
213594001,T2
81009115,T0
24982343,T1
61464607,T0
180391574,T0
134910596,T2
320399161,T0
437912173,T6
21906792,T1
67992769,T0
6486389,T1
95126539,T0
31377944,T4
57987669,T0
42866548,T1
114664727,T2
393498399,T0
876164951,T0
31464835,T3
156366208,T0
345186135,T2
117339004,T2
140164521,T0
114203163,T2
2212456,T1
148757379,T0
17486,T0
257276215,T0
28000693,T3
157557075,T1
98768719,T0
143729847,T0
41730580,T0
28111695,T1
91454177,T3
38223,T0
125033436,T4
59826636,T0
8587457,T1
209626667,T0
248023855,T0
745716,T2
367365214,T0
126107682,T0
132502205,T1
368497005,T2
9382624,T2
83559718,T1
250350895,T0
153932405,T0
64325308,T0
81378654,T1
107337108,T0
190904996,T0
144963276,T0
429523859,T0
68290652,T0
138975579,T2
75816842,T1
1739843,T0
32574844,T5
169634951,T0
31611642,T1
31493354,T0
36269159,T0
857450,T3
100693540,T0
88141086,T0
40991603,T0
139193318,T0
263531116,T0
128442428,T0
2959816,T0
96768421,T0
28531280,T1
102905806,T0
54047790,T0
36887656,T0
55150753,T3
268955060,T0
253007733,T0
92370758,T0
127633475,T1
240637390,T3
59314587,T0
48368730,T0
216645662,T0
99401705,T3
84054446,T2
289326314,T2
50628847,T4
113828337,T0
6513060,T0
120045302,T0
7500775,T2
50446017,T4
306903562,T1
6882578,T3
235532211,T0
34976299,T1
5087921,T0
100601631,T0
195001492,T0
40189599,T1
77789914,T0
24531642,T1
351213512,T1
105248258,T0
226880906,T1
31829869,T0
138675067,T0
149140072,T5
73492252,T1
70126714,T3
905508813,T0
89034283,T1
167569420,T0
4535249,T0
69601899,T0
74584275,T0
89405032,T2
40542127,T2
388047155,T0
152512712,T0
38713652,T0
903996597,T0
95173373,T2
94384351,T2
30052378,T1
114475150,T0
228671966,T0
83423051,T0
912613,T1
87786997,T0
43376229,T0
382822369,T1
39035014,T1
77157026,T1
1265058,T2
83918373,T2
39563245,T1
96949188,T0
187794944,T1
664096,T3
258906,T2
115443787,T3
66669118,T3
192784631,T0
1192562,T2
30339583,T0
86317534,T0
166696032,T0
115101434,T2
66037665,T0
45598062,T0
600205,T2
30786596,T0
198686218,T1
94475062,T0
121562395,T0
225422231,T0
150048457,T0
67196752,T1
201000778,T1
137828131,T0
97565183,T1
172822758,T0
205263616,T0
52942116,T2
24391181,T0
159025546,T0
30539287,T6
51043645,T0
10883298,T3
167936412,T1
97857033,T1
29207259,T0
33692217,T0
131267950,T0
1513327,T0
891242009,T4
42812883,T2
93496982,T1
19599730,T0
39361482,T0
8820522,T6
8214391,T4
20215343,T0
71142943,T4
246862,T2
244852083,T1
1091254,T1
365248126,T0
98328466,T0
4124768,T2
87761796,T3
92918722,T4
41541353,T2
77465890,T3
119002977,T0
97556312,T4
169939278,T0
19011221,T0
89140172,T3
456574821,T1
155421915,T1
270999760,T1
70949842,T1
290676252,T2
34809645,T3
97229810,T0
67928860,T5
197991012,T1
361506438,T0
5874597,T4
392328656,T0
346671345,T1
33156164,T3
2768492,T2
25438375,T0
144376647,T0
93814269,T0
74083410,T0
165926876,T0
184651694,T0
106548421,T0
180874074,T0
7561355,T0
892829701,T0
9167502,T2
45653501,T1
140020831,T0
157200643,T0
196022836,T1
4592898,T0
358174368,T0
85544600,T1
8743606,T0
54331609,T2
187185579,T0
119800318,T0
194023334,T2
32795936,T0
358711010,T0
10301526,T2
125678152,T0
266703696,T0
149592652,T1
902266241,T1
40225499,T3
414785755,T1
7245377,T0
121673533,T3
118305480,T1
135212331,T0
198711,T0
323231383,T0
160928197,T0
146207619,T1
243612912,T2
411773296,T0
109166314,T0
84318425,T1
223893701,T0
131742065,T0
95556056,T0
156624526,T0
53116966,T1
106071842,T0
137395541,T0
24277886,T2
2467653,T2
65892069,T0
10111695,T0
175889965,T1
356786934,T1
207008871,T0
32455013,T3
66992979,T0
27117401,T1
71359277,T2
213249183,T0
118101066,T3
47581525,T0
89270484,T0
56776413,T1
84780353,T0
10500180,T0
16455942,T0
940507,T2
212167,T3
71097024,T0
196722493,T0
44884042,T4
5620801,T2
31707168,T2
345727147,T3
123669733,T1
42931256,T4
105918805,T4
66879470,T0
394184374,T0
62225685,T2
38044850,T3
17526285,T1
465402222,T0
94646968,T0
58742459,T0
11195076,T2
4885792,T1
71477834,T0
48292427,T0
213990510,T0
64339564,T0
170951011,T1
202954174,T0
65392861,T0
96064867,T0
112762212,T1
53109003,T3
1516624,T3
164629042,T0
138054480,T0
56409067,T1
150196397,T2
83447490,T0
8809703,T1
124483887,T0
45439083,T3
284800956,T0
103404517,T1
906557067,T0
104805338,T0
60934622,T1
173006719,T1
52629475,T0
90218762,T0
381806134,T0
44319124,T0
113627044,T0
27462068,T1
278325224,T1
4270195,T0
299176,T3
148290379,T0
84393799,T1
42975814,T3
247722375,T1
1739280,T1
106459769,T0
191356384,T1
95308187,T3
904881067,T6
1032410,T2
441512956,T0
107576030,T0
231162781,T2
102345852,T0
138016728,T1
21634372,T0
40681710,T2
87014964,T3
181573501,T2
59286614,T3
34892274,T3
376779077,T0
42859528,T2
117625917,T1
180670003,T6
2427514,T2
161130641,T0
83956036,T2
108108982,T1
59038128,T0
100452531,T0
69253148,T1
33077310,T0
131892239,T0
97919398,T0
108311180,T2
2813384,T1
107989602,T0
359350592,T0
435788449,T0
89559006,T1
10357170,T0
200247220,T0
259760289,T0
906803170,T0
104342,T2
53624918,T0
87386968,T0
101074403,T0
178786479,T1
28054127,T0
169180,T5
29129596,T0
80133188,T2
137587985,T1
72345159,T0
241848899,T3
184143146,T0
172821682,T0
81177164,T1
147803068,T0
16971155,T0
146732970,T0
16035,T0
51379766,T0
145216353,T0
176482856,T0
374615112,T0
82256773,T0
294342091,T0
40444789,T1
38743071,T5
72682993,T3
315100057,T4
199426524,T1
114613957,T1
80710476,T3
147135585,T0
22806004,T1
71176756,T2
108195178,T2
12203953,T4
34792082,T1
346467912,T0
181775254,T2
197011305,T0
91866493,T0
54451651,T0
70434017,T0
119331458,T0
36996517,T1
18161547,T1
312150811,T1
81429104,T1
142009008,T2
10811431,T3
173651613,T0
42768614,T3
55893604,T1
42170412,T0
40656172,T3
445725624,T0
97888777,T0
204527935,T0
68563711,T1
251958,T2
24280041,T1
104070672,T0
406229,T0
8778795,T0
97763757,T1
99095573,T0
111414871,T2
39256914,T2
45209272,T3
89364806,T2
490882482,T1
119049528,T0
58343187,T3
119152167,T0
132554895,T2
71139251,T0
55298100,T0
93281986,T3
21686304,T0
102613707,T3
353674641,T0
144515761,T3
117312401,T1
165842558,T1
8810874,T0
103709676,T0
104081294,T2
905025268,T0
908070633,T0
75834455,T1
41402754,T1
190510475,T0
189510550,T1
47689297,T1
156705361,T1
17337778,T0
112947844,T0
32954406,T1
61543025,T4
133981104,T1
75358069,T2
51372484,T0
183938291,T1
95476263,T1
92353368,T0
4803642,T1
62777087,T0
29062187,T2
167744202,T0
113825429,T2
178019944,T0
33143909,T1
11771141,T0
118872163,T1
137376844,T0
157860455,T0
68086716,T0
70902776,T5
13493164,T0
170285238,T0
40724845,T1
53088949,T1
150387900,T5
9685984,T0
47481416,T1
110774211,T0
120960607,T0
68684328,T0
1088534,T1
133651506,T0
128109748,T2
4844406,T3
56219690,T3
41647433,T0
27511871,T0
927794,T0
67709505,T0
119591799,T1
50560229,T0
23724996,T1
379284411,T0
1437539,T0
115915005,T0
55304683,T0
160456787,T1
75330235,T2
81965698,T0
163851428,T0
148170368,T0
32644194,T0
383055583,T0
906631528,T0
257125701,T0
137390406,T3
398771566,T0
18705197,T1
29342600,T1
318601640,T0
76854845,T0
128001756,T2
29152,T1
59285456,T4
6703110,T3
183978558,T0
73216179,T0
242744633,T0
79140572,T0
185664214,T1
189290215,T0
169517517,T1
75709317,T1
89665027,T0
87856490,T0
134238889,T3
120104741,T0
32803366,T2
1167779,T3
181706243,T0
148776215,T0
158956967,T1
374327602,T0
55266243,T2
4459338,T0
392471562,T1
100103410,T0
122434204,T3
68230822,T1
21284015,T0
320124212,T3
112699297,T1
34370938,T0
7703406,T4
243725497,T1
15601054,T4
56758978,T0
111287979,T1
155899983,T0
10020171,T1
54669232,T3
83962370,T0
201665322,T0
218897,T3
49546744,T0
36817056,T2
20916744,T0
99739196,T0
51334975,T0
141120581,T2
185299270,T0
35114825,T3
169703531,T1
74000332,T0
233609951,T1
839640593,T0
198760687,T0
31421218,T0
3342710,T4
403942617,T0
11139837,T6
49630996,T0
69654556,T1
82729425,T0
2024339,T0
13442,T0
58573729,T1
123411315,T0
302471655,T0
37781016,T0
19403578,T0
331903334,T1
318573840,T2
87900846,T0
100949270,T1
2226110,T0
172299090,T0
90702415,T3
73628610,T0
131872778,T0
160984023,T0
77595634,T0
33706902,T0
367841906,T1
146014842,T0
149437268,T0
196726061,T0
51978156,T4
175884519,T1
375325251,T0
41447386,T1
93280708,T3
92469544,T0
96336206,T0
156271811,T0
39955755,T0
29873923,T0
130339195,T0
120403672,T0
157586215,T0
75010758,T2
80950010,T0
169247927,T0
190858024,T0
49931048,T1
228081634,T1
175350783,T2
80071018,T0
13278828,T1
397145886,T1
120712432,T0
25967956,T0
337573294,T1
4422453,T2
152930469,T2
29030988,T0
186589040,T0
182924474,T0
4459099,T0
254165941,T0
2962389,T0
87669634,T1
42799594,T0
220240806,T0
3850004,T4
4121986,T0
184766789,T1
76687508,T0
19824614,T2
368545703,T0
33955221,T0
926454,T0
5481381,T0
6457574,T0
70104619,T3
15872003,T4
59150315,T1
292888298,T1
236827731,T0
5587333,T1
284178,T5
86421969,T1
163139354,T0
55339286,T1
123307869,T1
41623594,T1
8017763,T0
3477421,T5
49980514,T0
80500582,T1
10059538,T2
14270021,T3
111786995,T1
10740549,T2
26707645,T0
38192466,T4
156346,T2
68594297,T4
2793959,T0
106206595,T2
40334612,T0
37357695,T0
8350961,T0
90500748,T2
100793058,T3
4001311,T3
54961466,T3
788428496,T4
3686572,T2
24480332,T0
217699319,T0
44521184,T2
415256754,T1
190700838,T0
83767748,T3
15629334,T2
117316255,T3
84843755,T0
31420410,T0
106341887,T2
82816320,T3
82402031,T3
157033312,T0
12584160,T6
98961338,T1
100217886,T2
54998817,T3
111073815,T0
1054565,T2
312357131,T2
99854399,T2
303345900,T4
146910374,T3
135102649,T1
52890385,T1
109247520,T1
452305565,T0
74626280,T2
132906998,T1
2649422,T0
94092942,T2
11892829,T4
74413498,T1
37086712,T1
74634911,T2
218509941,T6
40586017,T0
150307845,T2
2652168,T4
91487071,T1
134798703,T3
56560576,T1
147211151,T2
205818223,T0
181623729,T2
364960719,T1
79330658,T0
62301563,T0
134702247,T0
65053783,T1
397058983,T0
113429865,T0
135056910,T0
362278980,T0
41633521,T2
63264240,T0
74711604,T0
168675054,T0
112733569,T0
40223162,T3
70231272,T0
132454415,T0
407726689,T1
161013491,T2
61460798,T0
94338476,T1
16203968,T0
82178630,T0
35436820,T0
40714857,T0
114466797,T2
88327150,T3
90666099,T0
362536091,T1
80509700,T0
3585550,T1
117930936,T1
110377058,T0
3132073,T0
30981784,T0
216836786,T0
57899872,T4
146634721,T0
124554211,T4
97973536,T0
6311697,T0
91096786,T0
124239518,T0
55763362,T0
857314,T1
108830327,T1
116855592,T0
109094883,T0
154278668,T1
131202092,T2
91499320,T0
104718003,T2
33256402,T3
18373090,T0
32409808,T1
233353285,T0
106815335,T1
26338419,T4
56515701,T1
109088461,T2
40137734,T0
56734826,T0
102958213,T0
86853078,T2
67048443,T2
11900073,T2
16717523,T0
110811903,T0
101592417,T0
440199,T1
185014636,T2
1483873,T1
81545467,T3
42305388,T2
74414305,T0
20960290,T1
24591837,T0
61324719,T1
211414685,T0
105411072,T0
28239243,T4
128187536,T0
36126975,T1
23645306,T1
72361378,T3
11517555,T0
59570903,T3
42018077,T2
108809450,T1
160077960,T1
175080904,T0
6125638,T0
86335231,T0
75319619,T1
142873076,T0
356572224,T0
150330585,T0
191588491,T1
47360445,T0
36817130,T0
317337839,T0
44935823,T2
134727186,T2
35109433,T0
136411900,T0
54138724,T2
260391851,T0
217976258,T0
1149761,T0
56501348,T0
97128896,T1
157429100,T2
23420569,T0
29160956,T3
58039099,T0
109832816,T0
123657058,T2
13297047,T5
89282759,T3
116540782,T0
121473729,T0
73462607,T0
43069284,T0
58304950,T0
425714638,T1
123670529,T3
11261798,T0
98745434,T3
95820293,T0
2110530,T1
408397,T0
274987924,T1
77251962,T1
126650423,T0
38101133,T3
131109828,T3
164379807,T0
151222203,T0
148522265,T0
12188154,T0
909218875,T0
145182589,T1
3765002,T1
147385497,T0
144095786,T0
182529282,T1
10776188,T5
101395170,T0
10586398,T0
241775588,T0
397974031,T0
133005738,T0
141737726,T3
30954200,T0
84130594,T0
463607441,T1
297788821,T0
78937739,T0
82042440,T3
79764843,T0
81129688,T0
166319068,T0
10860574,T3
10831149,T0
134550786,T2
65852412,T0
97109929,T3
126283752,T0
72532618,T0
227337669,T0
296593353,T0
100850253,T0
67972425,T0
141391142,T0
254413548,T0
119030898,T0
39383744,T1
646562,T0
100623930,T0
66477940,T0
106803446,T1
15902983,T0
109860867,T0
85868532,T0
200287396,T0
173894178,T1
76459500,T0
137472003,T4
81225812,T0
79705955,T0
58382,T0
31232739,T0
219346679,T0
163199939,T2
209552679,T0
366077617,T0
16143667,T1
84898410,T2
228181567,T2
159086696,T2
65820677,T1
13516324,T3
842166001,T0
5061081,T0
7339732,T4
155951731,T0
12034950,T0
35106943,T0
908340741,T0
91163953,T0
899372991,T6
94959038,T2
60266542,T1
54793139,T1
9812918,T4
96022821,T0
67836076,T0
105968347,T2
312007340,T0
187992148,T0
82330856,T0
99506220,T5
312950876,T2
363176,T5
99836362,T2
66542576,T2
298268009,T1
254750127,T0
910041724,T0
7915058,T0
81840039,T0
88346605,T3
91564074,T2
156419170,T0
26748039,T0
373448732,T1
84051545,T2
17187984,T3
79118446,T0
45437386,T1
66336889,T0
4981943,T0
28215543,T0
110602844,T2
51352725,T2
61991186,T3
152202118,T0
20211743,T5
181673630,T1
55874679,T0
893427604,T6
333364712,T0
137994997,T0
107366869,T0
12576192,T2
94163960,T0
53529087,T2
256605809,T1
238695858,T0
128346566,T1
83388430,T1
4992371,T0
30967436,T3
174516274,T0
37361094,T0
81425996,T0
171201681,T0
40444843,T0
34323299,T4
25981183,T1
99345206,T0
130792277,T0
120070326,T0
29921906,T3
24230476,T0
34841385,T0
21167626,T0
892882728,T1
40040751,T0
4557798,T2
147863539,T0
96191405,T0
5944306,T4
190669848,T0
44607984,T3
68365364,T3
179482285,T0
3632586,T0
18936258,T3
159338550,T1
127885661,T2
84134775,T2
220752622,T0
24569133,T0
64982476,T0
70393275,T0
90702620,T1
7919499,T0
164070,T5
23583706,T3
368730702,T0
1739416,T4
1337295,T0
398068436,T1
23564155,T0
99407687,T0
2281704,T0
332209455,T1
107510679,T1
117438968,T1
4236367,T5
71013404,T1
431101059,T0
105943132,T3
49432207,T0
3718540,T2
30396066,T0
23210159,T4
206745204,T0
239730330,T1
128300,T2
78166532,T3
182875646,T0
294684804,T2
135260875,T0
373279449,T0
66198835,T1
175242810,T0
41664474,T1
122273170,T3
99439186,T0
83714709,T0
24761316,T5
234913106,T0
226383239,T0
13888,T4
147277001,T3
67694762,T1
71728354,T0
55521088,T3
169377123,T0
52128379,T0
108642857,T0
62430682,T0
68986913,T0
54011536,T0
386933040,T1
485634025,T0
4826499,T0
168814695,T0
88095032,T0
331274501,T0
49371761,T0
143271073,T0
242575447,T0
118361152,T1
303653480,T0
212762905,T3
244806815,T0
38491758,T2
87832855,T1
851196661,T0
87675318,T0
78089788,T1
