coordinates,map,team
"128.15 33.12 71.37",ns2_unearthed,aliens
"115.01 30.05 80.92",ns2_unearthed,marines
"115.46 29.02 80.77",ns2_unearthed,aliens
"160.11 29.26 80.39",ns2_unearthed,aliens
"164.01 29.81 148.16",ns2_unearthed,aliens
"164.91 30.55 157.24",ns2_unearthed,aliens
"197.78 28.80 154.57",ns2_unearthed,aliens
"192.75 29.79 110.66",ns2_unearthed,aliens
"203.14 29.44 115.74",ns2_unearthed,aliens
"129.93 29.07 35.45",ns2_unearthed,marines
"202.69 29.34 117.41",ns2_unearthed,aliens
"89.91 29.88 29.88",ns2_unearthed,aliens
"203.63 29.29 115.71",ns2_unearthed,aliens
"150.58 30.46 83.15",ns2_unearthed,aliens
"157.76 31.11 80.78",ns2_unearthed,aliens
"154.71 30.40 78.94",ns2_unearthed,aliens
"130.03 30.05 36.85",ns2_unearthed,marines
"159.70 29.14 79.12",ns2_unearthed,marines
"128.45 27.64 61.68",ns2_unearthed,marines
"111.13 31.81 11.49",ns2_unearthed,aliens
"129.75 30.51 124.78",ns2_unearthed,aliens
"109.37 36.64 143.89",ns2_unearthed,aliens
"136.34 32.53 134.44",ns2_unearthed,aliens
"132.52 32.42 141.98",ns2_unearthed,aliens
"84.54 29.67 75.62",ns2_unearthed,aliens
"158.61 30.39 157.25",ns2_unearthed,aliens
"205.74 33.34 61.51",ns2_unearthed,aliens
"209.83 32.65 62.57",ns2_unearthed,marines
"178.34 31.08 31.49",ns2_unearthed,marines
"144.48 29.07 38.99",ns2_unearthed,aliens
"131.73 30.24 40.96",ns2_unearthed,aliens
"127.39 29.07 41.71",ns2_unearthed,marines
"128.41 30.25 41.73",ns2_unearthed,aliens
"128.66 29.39 33.30",ns2_unearthed,aliens
"127.24 30.39 26.70",ns2_unearthed,aliens
"128.02 29.93 32.40",ns2_unearthed,marines
"128.62 30.74 27.11",ns2_unearthed,aliens
"197.19 34.27 122.29",ns2_unearthed,aliens
"194.07 27.77 100.05",ns2_unearthed,aliens
"100.66 37.68 138.91",ns2_unearthed,aliens
"90.93 36.67 137.42",ns2_unearthed,aliens
"201.67 28.10 107.84",ns2_unearthed,aliens
"150.64 30.51 73.22",ns2_unearthed,aliens
"176.38 30.18 27.85",ns2_unearthed,aliens
"196.51 30.57 92.63",ns2_unearthed,marines
"204.13 30.46 112.46",ns2_unearthed,marines
"187.94 34.17 95.46",ns2_unearthed,marines
"207.37 28.28 140.18",ns2_unearthed,aliens
"188.18 31.42 65.16",ns2_unearthed,marines
"205.17 29.03 143.90",ns2_unearthed,marines
"212.65 32.16 62.72",ns2_unearthed,marines
"197.69 29.40 120.09",ns2_unearthed,aliens
"130.67 29.84 39.05",ns2_unearthed,aliens
"200.14 29.74 132.86",ns2_unearthed,aliens
"207.02 29.69 130.93",ns2_unearthed,aliens
"149.10 32.05 78.48",ns2_unearthed,aliens
"157.88 31.17 76.48",ns2_unearthed,aliens
"157.92 31.29 80.12",ns2_unearthed,aliens
"150.80 31.96 85.91",ns2_unearthed,aliens
"98.82 37.43 138.15",ns2_unearthed,aliens
"94.23 38.46 138.85",ns2_unearthed,aliens
"196.35 30.07 101.14",ns2_unearthed,aliens
"190.87 30.09 81.40",ns2_unearthed,marines
"193.12 31.19 77.56",ns2_unearthed,aliens
"105.19 38.44 141.89",ns2_unearthed,marines
"208.18 32.81 64.36",ns2_unearthed,aliens
"186.62 31.98 69.90",ns2_unearthed,aliens
"195.72 31.27 65.59",ns2_unearthed,aliens
"197.59 31.42 66.74",ns2_unearthed,marines
"194.26 31.03 85.39",ns2_unearthed,marines
"193.29 32.58 93.48",ns2_unearthed,aliens
"106.17 38.58 144.38",ns2_unearthed,aliens
"97.65 28.66 16.21",ns2_unearthed,aliens
"193.92 30.57 95.98",ns2_unearthed,aliens
"198.50 33.09 92.98",ns2_unearthed,aliens
"195.79 31.14 93.56",ns2_unearthed,aliens
"147.14 30.49 83.30",ns2_unearthed,aliens
"147.57 30.49 80.75",ns2_unearthed,aliens
"140.20 31.96 87.07",ns2_unearthed,marines
"127.70 31.31 32.54",ns2_unearthed,aliens
"129.67 32.18 27.38",ns2_unearthed,aliens
"192.69 29.19 106.76",ns2_unearthed,aliens
"193.83 31.36 90.27",ns2_unearthed,aliens
"189.29 32.21 51.86",ns2_unearthed,aliens
"197.66 30.13 66.36",ns2_unearthed,aliens
"199.29 32.18 61.13",ns2_unearthed,marines
"128.74 27.78 55.44",ns2_unearthed,aliens
"131.43 28.12 62.25",ns2_unearthed,aliens
"128.60 28.60 53.25",ns2_unearthed,aliens
"126.42 27.72 58.99",ns2_unearthed,marines
"128.60 27.64 51.35",ns2_unearthed,marines
"165.49 31.52 28.23",ns2_unearthed,aliens
"135.89 29.51 52.48",ns2_unearthed,aliens
"102.36 37.50 152.03",ns2_unearthed,aliens
"146.83 30.35 43.58",ns2_unearthed,marines
"108.46 36.72 143.89",ns2_unearthed,aliens
"138.26 29.07 52.03",ns2_unearthed,aliens
"185.99 31.44 32.49",ns2_unearthed,aliens
"173.86 29.73 32.76",ns2_unearthed,marines
"186.25 30.45 23.51",ns2_unearthed,marines
"126.58 30.67 76.41",ns2_unearthed,aliens
"124.73 31.16 79.31",ns2_unearthed,marines
"164.08 29.54 144.28",ns2_unearthed,marines
"128.29 27.69 56.36",ns2_unearthed,aliens
"134.14 31.37 144.64",ns2_unearthed,marines
"166.28 30.35 141.84",ns2_unearthed,marines
"101.18 38.80 146.70",ns2_unearthed,aliens
"88.52 36.64 137.77",ns2_unearthed,marines
"96.33 36.39 104.62",ns2_unearthed,marines
"133.67 24.90 61.57",ns2_unearthed,aliens
"92.56 34.03 94.63",ns2_unearthed,marines
"92.84 30.49 69.77",ns2_unearthed,aliens
"88.68 29.47 68.51",ns2_unearthed,aliens
"87.12 30.47 59.57",ns2_unearthed,aliens
"123.77 33.67 108.83",ns2_unearthed,aliens
"162.72 30.18 84.86",ns2_unearthed,marines
"131.35 30.58 69.76",ns2_unearthed,marines
"160.51 30.38 80.57",ns2_unearthed,aliens
"137.53 31.63 120.16",ns2_unearthed,aliens
"163.30 29.46 84.94",ns2_unearthed,aliens
"135.02 30.80 118.37",ns2_unearthed,marines
"152.84 33.97 101.88",ns2_unearthed,aliens
"137.71 32.89 116.83",ns2_unearthed,aliens
"87.14 30.02 70.81",ns2_unearthed,marines
"94.08 31.50 75.56",ns2_unearthed,aliens
"128.26 30.28 76.78",ns2_unearthed,marines
"147.78 30.28 98.86",ns2_unearthed,aliens
"181.84 28.46 108.63",ns2_unearthed,marines
"203.78 29.79 149.58",ns2_unearthed,aliens
"162.50 29.14 86.01",ns2_unearthed,aliens
"163.11 29.14 86.81",ns2_unearthed,marines
"129.65 29.07 42.36",ns2_unearthed,aliens
"136.79 29.41 52.11",ns2_unearthed,aliens
"155.95 29.14 97.55",ns2_unearthed,marines
"138.25 32.99 85.70",ns2_unearthed,marines
"132.04 31.65 83.94",ns2_unearthed,aliens
"127.89 31.85 81.31",ns2_unearthed,aliens
"183.44 29.92 151.10",ns2_unearthed,marines
"208.02 31.15 143.49",ns2_unearthed,aliens
"123.10 30.42 91.76",ns2_unearthed,marines
"112.44 38.15 144.94",ns2_unearthed,aliens
"113.09 31.94 76.21",ns2_unearthed,marines
"154.14 31.80 6.09",ns2_unearthed,marines
"110.08 31.08 93.76",ns2_unearthed,aliens
"145.31 31.19 3.44",ns2_unearthed,aliens
"106.35 32.36 94.80",ns2_unearthed,marines
"103.95 30.55 89.91",ns2_unearthed,aliens
"141.57 29.07 47.64",ns2_unearthed,marines
"191.88 31.81 21.98",ns2_unearthed,aliens
"96.09 30.49 77.05",ns2_unearthed,marines
"141.25 29.07 43.57",ns2_unearthed,marines
"183.05 30.48 28.15",ns2_unearthed,aliens
"193.44 32.10 26.31",ns2_unearthed,marines
"131.36 30.55 68.50",ns2_unearthed,aliens
"127.90 32.49 23.67",ns2_unearthed,aliens
"139.17 33.37 80.43",ns2_unearthed,aliens
"143.34 29.06 45.19",ns2_unearthed,marines
"130.20 29.07 34.66",ns2_unearthed,marines
"135.04 30.45 50.28",ns2_unearthed,aliens
"159.68 30.17 81.97",ns2_unearthed,aliens
"125.38 27.64 49.91",ns2_unearthed,marines
"161.98 30.69 81.04",ns2_unearthed,aliens
"115.40 31.87 18.07",ns2_unearthed,aliens
"149.34 30.08 69.01",ns2_unearthed,marines
"149.89 30.79 86.03",ns2_unearthed,marines
"148.81 30.52 88.02",ns2_unearthed,aliens
"147.55 30.49 87.78",ns2_unearthed,marines
"162.80 29.55 82.94",ns2_unearthed,marines
"122.21 31.34 91.72",ns2_unearthed,aliens
"182.69 32.33 146.86",ns2_unearthed,marines
"202.46 28.15 160.58",ns2_unearthed,marines
"151.53 30.46 103.75",ns2_unearthed,aliens
"152.13 30.07 59.12",ns2_unearthed,aliens
"153.39 30.08 59.58",ns2_unearthed,marines
"156.78 29.22 116.40",ns2_unearthed,aliens
"166.01 31.70 159.93",ns2_unearthed,aliens
"161.00 31.54 153.54",ns2_unearthed,aliens
"160.45 29.82 84.99",ns2_unearthed,aliens
"161.34 29.68 85.04",ns2_unearthed,marines
"203.66 30.83 119.16",ns2_unearthed,aliens
"204.34 28.63 119.28",ns2_unearthed,marines
"208.12 29.53 139.26",ns2_unearthed,aliens
"199.85 29.43 124.45",ns2_unearthed,marines
"-1599.32 199.96 -1599.86",ns2_unearthed,marines
"172.54 28.36 118.57",ns2_unearthed,marines
"183.69 29.29 114.06",ns2_unearthed,marines
"187.14 29.76 144.95",ns2_unearthed,aliens
"207.84 28.19 146.55",ns2_unearthed,aliens
"160.08 30.94 155.64",ns2_unearthed,marines
"147.67 32.39 87.99",ns2_unearthed,aliens
"160.17 30.39 154.53",ns2_unearthed,aliens
"157.45 30.35 151.03",ns2_unearthed,marines
"157.95 31.71 155.29",ns2_unearthed,aliens
"154.91 15.42 110.68",ns2_unearthed,marines
"108.89 37.61 150.90",ns2_unearthed,marines
"189.02 29.88 133.24",ns2_unearthed,marines
"202.17 28.15 158.89",ns2_unearthed,aliens
"144.25 26.85 112.67",ns2_unearthed,marines
"105.90 30.18 82.02",ns2_unearthed,marines
"207.09 33.10 148.45",ns2_unearthed,aliens
"193.40 29.10 152.18",ns2_unearthed,aliens
"89.61 29.77 69.84",ns2_unearthed,aliens
"184.45 29.78 138.76",ns2_unearthed,marines
"179.74 31.30 146.79",ns2_unearthed,aliens
"126.83 28.20 49.71",ns2_unearthed,marines
"184.89 29.37 118.17",ns2_unearthed,aliens
"154.48 31.94 87.45",ns2_unearthed,aliens
"98.91 38.29 152.36",ns2_unearthed,aliens
"98.41 37.60 150.97",ns2_unearthed,aliens
"197.26 30.57 93.28",ns2_unearthed,aliens
"153.77 30.49 77.33",ns2_unearthed,aliens
"197.35 30.28 84.04",ns2_unearthed,marines
"191.56 30.59 90.01",ns2_unearthed,aliens
"93.77 28.56 31.82",ns2_unearthed,marines
"193.19 30.09 89.29",ns2_unearthed,aliens
"91.53 29.99 31.59",ns2_unearthed,marines
"196.18 30.06 85.10",ns2_unearthed,marines
"99.00 28.57 34.97",ns2_unearthed,marines
"194.13 30.08 87.30",ns2_unearthed,marines
"90.02 29.79 24.04",ns2_unearthed,marines
"96.38 28.56 27.71",ns2_unearthed,marines
"96.28 28.66 37.65",ns2_unearthed,marines
"94.62 29.95 28.42",ns2_unearthed,marines
"202.29 30.59 92.22",ns2_unearthed,marines
"87.31 28.58 31.99",ns2_unearthed,aliens
"88.03 28.69 20.39",ns2_unearthed,marines
"85.77 29.52 27.22",ns2_unearthed,aliens
"154.80 29.78 100.44",ns2_unearthed,aliens
"153.55 15.42 110.60",ns2_unearthed,marines
"153.01 30.49 79.68",ns2_unearthed,marines
"163.83 29.11 95.05",ns2_unearthed,aliens
"159.36 30.56 102.80",ns2_unearthed,marines
"191.48 28.19 142.66",ns2_unearthed,marines
"154.60 33.15 87.13",ns2_unearthed,aliens
"149.90 30.84 80.10",ns2_unearthed,aliens
"148.79 31.68 77.59",ns2_unearthed,aliens
"204.04 29.27 141.85",ns2_unearthed,aliens
"155.46 30.94 68.02",ns2_unearthed,aliens
"168.19 30.08 59.12",ns2_unearthed,marines
"177.80 30.23 60.65",ns2_unearthed,marines
"151.97 30.08 66.70",ns2_unearthed,marines
"171.49 30.75 64.97",ns2_unearthed,marines
"144.85 31.90 78.64",ns2_unearthed,marines
"198.66 29.15 122.90",ns2_unearthed,aliens
"159.16 29.84 85.64",ns2_unearthed,aliens
"155.18 30.15 87.65",ns2_unearthed,marines
"150.21 31.13 83.17",ns2_unearthed,aliens
"156.15 30.08 69.40",ns2_unearthed,marines
"152.28 30.08 68.93",ns2_unearthed,aliens
"194.44 30.09 88.11",ns2_unearthed,marines
"132.20 32.63 141.69",ns2_unearthed,marines
"204.49 29.29 112.09",ns2_unearthed,marines
"167.59 30.42 58.75",ns2_unearthed,marines
"160.11 30.08 68.71",ns2_unearthed,aliens
"163.28 30.61 155.51",ns2_unearthed,aliens
"167.71 31.32 69.83",ns2_unearthed,marines
"185.03 30.58 147.11",ns2_unearthed,marines
"137.56 37.53 81.62",ns2_unearthed,aliens
"164.54 30.35 157.25",ns2_unearthed,marines
"153.62 31.94 69.96",ns2_unearthed,aliens
"199.83 29.29 114.84",ns2_unearthed,aliens
"161.28 31.30 156.85",ns2_unearthed,marines
"161.41 30.42 62.86",ns2_unearthed,aliens
"165.41 30.35 153.79",ns2_unearthed,marines
"104.32 38.54 136.70",ns2_unearthed,marines
"184.40 31.40 74.98",ns2_unearthed,aliens
"186.84 31.52 73.95",ns2_unearthed,marines
"132.25 27.64 51.43",ns2_unearthed,marines
"189.51 31.01 111.79",ns2_unearthed,aliens
"83.41 30.28 55.94",ns2_unearthed,marines
"100.74 37.42 132.35",ns2_unearthed,aliens
"159.31 31.21 87.46",ns2_unearthed,aliens
"99.70 37.59 138.28",ns2_unearthed,aliens
"163.33 30.68 93.67",ns2_unearthed,aliens
"98.32 38.75 146.19",ns2_unearthed,marines
"103.42 37.35 140.21",ns2_unearthed,marines
"96.41 37.35 139.79",ns2_unearthed,aliens
"95.84 37.39 151.50",ns2_unearthed,marines
"159.20 30.78 96.01",ns2_unearthed,aliens
"161.85 29.14 88.08",ns2_unearthed,marines
"160.71 30.08 92.20",ns2_unearthed,aliens
"158.23 30.89 87.87",ns2_unearthed,aliens
"96.06 37.35 143.66",ns2_unearthed,marines
"161.08 30.12 97.84",ns2_unearthed,aliens
"160.32 29.14 97.16",ns2_unearthed,marines
"89.45 35.10 131.71",ns2_unearthed,aliens
"157.04 29.37 97.16",ns2_unearthed,aliens
"110.37 35.70 138.47",ns2_unearthed,marines
"91.00 34.25 129.50",ns2_unearthed,marines
"163.58 31.23 158.22",ns2_unearthed,marines
"165.52 30.35 159.71",ns2_unearthed,marines
"159.86 30.55 103.72",ns2_unearthed,marines
"163.03 30.35 155.00",ns2_unearthed,marines
"179.34 30.18 66.18",ns2_unearthed,aliens
"179.92 30.01 57.54",ns2_unearthed,aliens
"199.94 29.88 43.84",ns2_unearthed,aliens
"204.28 32.40 56.25",ns2_unearthed,aliens
"179.20 29.97 67.51",ns2_unearthed,marines
"195.33 30.06 63.89",ns2_unearthed,aliens
"176.23 30.08 62.26",ns2_unearthed,marines
"203.77 32.17 52.07",ns2_unearthed,marines
"178.31 30.70 64.71",ns2_unearthed,aliens
"182.49 30.10 51.85",ns2_unearthed,marines
"183.83 31.11 55.44",ns2_unearthed,marines
"204.13 32.50 64.60",ns2_unearthed,marines
"195.51 30.05 69.03",ns2_unearthed,marines
"187.40 31.01 60.48",ns2_unearthed,marines
"160.52 30.61 79.82",ns2_unearthed,marines
"161.15 30.56 88.25",ns2_unearthed,aliens
"148.60 29.16 95.87",ns2_unearthed,aliens
"161.64 30.75 96.90",ns2_unearthed,aliens
"150.27 29.15 96.38",ns2_unearthed,marines
"88.26 31.25 61.72",ns2_unearthed,aliens
"82.41 29.91 54.84",ns2_unearthed,marines
"138.98 29.14 51.50",ns2_unearthed,aliens
"137.27 32.84 138.02",ns2_unearthed,aliens
"134.39 33.76 138.37",ns2_unearthed,marines
"91.72 30.60 69.55",ns2_unearthed,aliens
"161.77 29.32 95.90",ns2_unearthed,aliens
"152.03 29.24 95.67",ns2_unearthed,marines
"83.62 29.77 65.59",ns2_unearthed,marines
"161.91 31.04 92.45",ns2_unearthed,aliens
"150.71 31.99 94.82",ns2_unearthed,aliens
"86.49 29.49 65.05",ns2_unearthed,marines
"179.67 31.20 148.11",ns2_unearthed,aliens
"182.45 31.16 143.60",ns2_unearthed,marines
"201.40 28.13 109.30",ns2_unearthed,aliens
"147.10 29.16 104.89",ns2_unearthed,aliens
"195.16 34.23 115.77",ns2_unearthed,marines
"190.26 30.27 111.66",ns2_unearthed,marines
"95.24 31.56 77.28",ns2_unearthed,aliens
"99.78 30.67 76.17",ns2_unearthed,aliens
"147.16 29.07 105.19",ns2_unearthed,marines
"125.46 33.24 112.36",ns2_unearthed,aliens
"150.82 31.09 80.87",ns2_unearthed,marines
"187.57 30.62 34.02",ns2_unearthed,marines
"136.32 31.27 132.31",ns2_unearthed,marines
"149.57 30.50 79.81",ns2_unearthed,marines
"188.46 29.82 145.40",ns2_unearthed,marines
"197.73 29.83 155.23",ns2_unearthed,aliens
"193.48 28.15 142.33",ns2_unearthed,marines
"199.14 28.79 155.00",ns2_unearthed,marines
"210.44 32.03 63.07",ns2_unearthed,marines
"105.60 31.50 88.60",ns2_unearthed,marines
"192.11 29.41 158.73",ns2_unearthed,marines
"161.22 29.61 97.34",ns2_unearthed,aliens
"160.80 29.15 91.26",ns2_unearthed,marines
"144.33 33.52 78.85",ns2_unearthed,aliens
"162.67 30.35 138.80",ns2_unearthed,marines
"110.08 32.86 97.39",ns2_unearthed,aliens
"211.68 33.64 62.21",ns2_unearthed,marines
"93.36 31.83 67.48",ns2_unearthed,aliens
"206.92 32.12 58.20",ns2_unearthed,marines
"105.63 39.24 137.44",ns2_unearthed,aliens
"102.39 38.19 142.83",ns2_unearthed,aliens
"151.48 30.71 75.11",ns2_unearthed,aliens
"146.20 30.63 31.28",ns2_unearthed,aliens
"146.10 31.46 30.02",ns2_unearthed,marines
"143.79 31.02 30.85",ns2_unearthed,aliens
"141.36 30.48 29.01",ns2_unearthed,aliens
"128.80 31.95 80.95",ns2_unearthed,aliens
"163.96 30.12 59.88",ns2_unearthed,marines
"152.92 30.03 63.04",ns2_unearthed,marines
"157.27 30.46 69.48",ns2_unearthed,marines
"151.65 31.73 82.38",ns2_unearthed,marines
"149.42 31.26 84.00",ns2_unearthed,aliens
"160.37 30.07 91.12",ns2_unearthed,aliens
"149.81 30.50 77.06",ns2_unearthed,aliens
"153.02 34.01 101.81",ns2_unearthed,aliens
"124.42 33.76 110.81",ns2_unearthed,aliens
"155.92 30.37 67.72",ns2_unearthed,aliens
"121.63 33.92 108.15",ns2_unearthed,marines
"120.33 34.01 107.10",ns2_unearthed,marines
"128.09 29.90 120.54",ns2_unearthed,marines
"161.10 29.67 6.59",ns2_unearthed,marines
"135.10 29.52 52.08",ns2_unearthed,aliens
"146.85 30.44 148.03",ns2_unearthed,marines
"129.33 29.53 40.56",ns2_unearthed,aliens
"143.59 30.51 5.46",ns2_unearthed,aliens
"143.37 31.04 14.36",ns2_unearthed,marines
"142.22 30.17 15.10",ns2_unearthed,aliens
"151.21 29.22 106.97",ns2_unearthed,aliens
"150.35 31.20 142.38",ns2_unearthed,aliens
"172.96 28.15 116.87",ns2_unearthed,marines
"170.72 30.06 30.02",ns2_unearthed,marines
"137.87 33.92 86.32",ns2_unearthed,aliens
"138.30 32.38 86.87",ns2_unearthed,aliens
"143.56 31.11 145.37",ns2_unearthed,marines
"142.60 31.41 148.18",ns2_unearthed,marines
"158.15 30.69 139.15",ns2_unearthed,aliens
"142.59 31.85 144.93",ns2_unearthed,aliens
"156.43 30.35 141.52",ns2_unearthed,marines
"156.10 30.35 155.05",ns2_unearthed,marines
"130.26 30.28 48.31",ns2_unearthed,aliens
"130.34 28.26 48.07",ns2_unearthed,aliens
"146.00 30.50 86.28",ns2_unearthed,marines
"148.55 30.95 81.28",ns2_unearthed,aliens
"146.81 31.82 83.31",ns2_unearthed,aliens
"142.75 31.39 4.56",ns2_unearthed,marines
"138.07 31.60 121.01",ns2_unearthed,marines
"117.87 34.71 138.99",ns2_unearthed,aliens
"130.53 29.72 54.84",ns2_unearthed,aliens
"132.61 27.90 59.69",ns2_unearthed,marines
"132.05 31.58 83.14",ns2_unearthed,aliens
"131.04 31.20 83.30",ns2_unearthed,aliens
"148.36 31.69 87.61",ns2_unearthed,aliens
"147.74 30.41 79.24",ns2_unearthed,aliens
"164.32 30.08 67.57",ns2_unearthed,marines
"153.30 30.64 68.20",ns2_unearthed,marines
"144.25 30.49 29.60",ns2_unearthed,aliens
"151.66 30.35 142.09",ns2_unearthed,marines
"144.45 29.93 42.75",ns2_unearthed,aliens
"147.73 31.42 81.32",ns2_unearthed,aliens
"151.20 30.50 86.95",ns2_unearthed,marines
"137.69 31.25 148.41",ns2_unearthed,marines
"147.07 29.18 98.11",ns2_unearthed,aliens
"153.42 29.14 95.37",ns2_unearthed,marines
"123.04 31.89 146.46",ns2_unearthed,marines
"156.34 30.10 68.22",ns2_unearthed,aliens
"149.52 30.47 70.79",ns2_unearthed,aliens
"160.57 30.30 92.63",ns2_unearthed,aliens
"181.03 29.98 57.61",ns2_unearthed,aliens
"118.60 30.97 97.81",ns2_unearthed,aliens
"187.50 31.42 15.57",ns2_unearthed,marines
"150.56 31.77 73.15",ns2_unearthed,aliens
"124.40 30.40 92.68",ns2_unearthed,aliens
"148.61 31.52 79.62",ns2_unearthed,marines
"96.76 45.18 130.13",ns2_unearthed,aliens
"142.16 32.68 86.94",ns2_unearthed,aliens
"163.20 36.76 65.40",ns2_unearthed,aliens
"130.64 31.87 142.42",ns2_unearthed,marines
"172.88 35.68 66.09",ns2_unearthed,aliens
"143.64 31.61 22.06",ns2_unearthed,marines
"131.90 31.86 135.76",ns2_unearthed,aliens
"161.89 36.46 63.14",ns2_unearthed,marines
"125.97 28.35 56.62",ns2_unearthed,aliens
"129.80 27.64 50.83",ns2_unearthed,aliens
"199.69 29.29 113.77",ns2_unearthed,marines
"194.52 30.85 116.66",ns2_unearthed,marines
"134.22 31.35 123.01",ns2_unearthed,aliens
"159.63 29.80 31.46",ns2_unearthed,aliens
"168.25 30.31 164.23",ns2_unearthed,aliens
"197.38 30.16 29.93",ns2_unearthed,marines
"153.64 16.35 117.27",ns2_unearthed,marines
"181.88 28.88 113.66",ns2_unearthed,marines
"174.63 31.46 161.79",ns2_unearthed,aliens
"139.63 29.16 52.02",ns2_unearthed,marines
"131.64 27.64 56.06",ns2_unearthed,marines
"130.82 30.28 73.71",ns2_unearthed,marines
"125.60 30.66 77.44",ns2_unearthed,aliens
"158.21 30.35 156.14",ns2_unearthed,marines
"146.17 30.94 2.65",ns2_unearthed,aliens
"154.46 30.34 152.22",ns2_unearthed,aliens
"142.33 31.28 146.83",ns2_unearthed,marines
"162.95 30.35 152.46",ns2_unearthed,marines
"145.83 26.95 112.63",ns2_unearthed,marines
"90.70 35.49 115.00",ns2_unearthed,marines
"190.40 30.46 21.46",ns2_unearthed,marines
"178.93 30.77 62.56",ns2_unearthed,marines
"127.97 30.66 111.86",ns2_unearthed,aliens
"150.91 29.15 98.12",ns2_unearthed,marines
"107.39 37.15 138.23",ns2_unearthed,aliens
"150.75 31.13 74.01",ns2_unearthed,aliens
"128.73 32.71 147.66",ns2_unearthed,aliens
"132.62 31.88 142.94",ns2_unearthed,marines
"130.92 31.28 145.52",ns2_unearthed,marines
"128.33 31.19 83.20",ns2_unearthed,aliens
"131.12 31.25 82.24",ns2_unearthed,aliens
"200.41 28.61 124.66",ns2_unearthed,marines
"191.17 28.15 120.04",ns2_unearthed,marines
"160.00 31.77 140.13",ns2_unearthed,aliens
"156.59 31.64 140.52",ns2_unearthed,aliens
"140.52 31.72 146.07",ns2_unearthed,marines
"149.00 30.39 148.14",ns2_unearthed,marines
"150.00 30.36 146.66",ns2_unearthed,aliens
"145.31 31.05 147.37",ns2_unearthed,marines
"155.35 30.35 155.22",ns2_unearthed,marines
"154.26 31.04 153.46",ns2_unearthed,aliens
"152.02 30.35 141.93",ns2_unearthed,marines
"149.75 30.38 145.07",ns2_unearthed,marines
"137.97 31.25 147.48",ns2_unearthed,marines
