x,y,z,map
-13.40,-1.38,64.80,ns2_tram
46.56,-2.42,47.60,ns2_tram
2.63,0.71,68.71,ns2_tram
3.10,-0.50,100.25,ns2_tram
30.71,-0.02,82.70,ns2_tram
7.43,1.24,102.64,ns2_tram
16.19,1.53,105.41,ns2_tram
16.94,2.19,104.37,ns2_tram
13.52,0.35,109.76,ns2_tram
3.24,-0.50,96.59,ns2_tram
3.08,0.16,109.45,ns2_tram
18.02,1.42,105.02,ns2_tram
14.63,1.16,105.28,ns2_tram
8.26,-0.50,103.83,ns2_tram
20.40,-3.07,66.14,ns2_tram
34.02,-3.44,68.21,ns2_tram
0.52,0.71,67.07,ns2_tram
-20.59,-1.51,68.08,ns2_tram
-16.80,-1.48,71.33,ns2_tram
2.50,1.58,66.69,ns2_tram
3.37,1.67,74.92,ns2_tram
-3.14,1.83,79.27,ns2_tram
-4.71,2.03,74.96,ns2_tram
-3.91,1.82,87.82,ns2_tram
33.88,-3.44,69.05,ns2_tram
8.66,0.50,103.93,ns2_tram
10.00,-0.52,114.50,ns2_tram
8.69,5.15,75.55,ns2_tram
-3.84,1.83,83.52,ns2_tram
2.08,0.61,89.72,ns2_tram
3.29,0.84,70.38,ns2_tram
9.75,3.35,78.90,ns2_tram
-11.47,-0.24,65.29,ns2_tram
-0.26,0.61,82.74,ns2_tram
0.15,0.61,80.71,ns2_tram
24.70,2.44,100.28,ns2_tram
20.06,1.51,113.65,ns2_tram
22.99,1.53,112.28,ns2_tram
24.71,1.52,112.69,ns2_tram
27.54,2.75,118.56,ns2_tram
18.09,1.02,113.80,ns2_tram
18.09,0.93,114.30,ns2_tram
18.68,2.12,116.79,ns2_tram
26.23,1.53,113.22,ns2_tram
20.58,2.75,123.18,ns2_tram
38.66,2.66,119.49,ns2_tram
33.13,3.42,125.07,ns2_tram
24.67,2.22,117.35,ns2_tram
4.38,-0.50,97.19,ns2_tram
33.52,3.10,125.27,ns2_tram
5.07,1.39,102.20,ns2_tram
3.40,0.56,96.27,ns2_tram
-1.00,1.06,91.39,ns2_tram
37.74,-3.64,74.29,ns2_tram
3.84,0.52,96.96,ns2_tram
32.60,-3.14,67.37,ns2_tram
7.13,-0.37,109.75,ns2_tram
6.84,0.19,108.79,ns2_tram
3.74,-0.50,98.95,ns2_tram
1.64,0.16,110.31,ns2_tram
3.49,-0.44,104.40,ns2_tram
3.99,-0.50,99.28,ns2_tram
3.27,-0.50,99.25,ns2_tram
3.04,-0.50,100.23,ns2_tram
-1.86,1.50,88.33,ns2_tram
1.88,0.61,63.55,ns2_tram
1.12,2.51,62.57,ns2_tram
5.44,-0.52,99.68,ns2_tram
-3.47,1.83,77.29,ns2_tram
20.58,1.53,107.63,ns2_tram
19.61,1.92,109.79,ns2_tram
4.06,0.61,79.95,ns2_tram
-2.15,1.95,88.61,ns2_tram
3.93,0.63,66.63,ns2_tram
9.42,3.35,80.18,ns2_tram
39.93,4.32,100.44,ns2_tram
11.72,3.20,84.03,ns2_tram
11.69,3.35,80.05,ns2_tram
38.72,4.52,99.09,ns2_tram
-4.81,1.83,86.96,ns2_tram
25.48,-3.42,69.61,ns2_tram
12.22,-0.60,106.35,ns2_tram
3.53,-0.50,98.24,ns2_tram
2.45,0.16,108.85,ns2_tram
17.18,1.42,104.95,ns2_tram
29.54,1.53,106.68,ns2_tram
25.33,1.90,86.92,ns2_tram
34.79,-0.98,84.93,ns2_tram
34.59,-0.84,82.65,ns2_tram
36.80,2.54,105.65,ns2_tram
10.16,-0.59,103.21,ns2_tram
23.50,1.53,114.06,ns2_tram
18.23,1.48,103.71,ns2_tram
34.08,1.46,103.20,ns2_tram
34.36,1.79,103.49,ns2_tram
21.17,1.53,110.18,ns2_tram
21.27,1.53,100.24,ns2_tram
26.02,1.44,112.01,ns2_tram
23.95,4.14,129.22,ns2_tram
23.03,5.48,128.12,ns2_tram
24.72,-2.45,53.75,ns2_tram
23.65,1.53,113.30,ns2_tram
-30.62,-0.53,-7.22,ns2_tram
-30.69,-1.92,-5.73,ns2_tram
-31.57,-0.72,-10.68,ns2_tram
-26.13,-1.07,-15.42,ns2_tram
-20.45,-1.91,-23.10,ns2_tram
2.89,2.03,76.11,ns2_tram
7.56,1.64,75.77,ns2_tram
-4.62,2.28,74.62,ns2_tram
-1.22,-1.88,-7.82,ns2_tram
-16.38,-2.66,7.72,ns2_tram
-6.06,-1.96,3.56,ns2_tram
-4.06,0.02,-3.31,ns2_tram
18.76,-2.18,56.55,ns2_tram
-4.72,-1.68,-8.78,ns2_tram
16.68,-2.73,49.17,ns2_tram
4.02,-2.40,-1.20,ns2_tram
-17.75,-3.43,3.57,ns2_tram
-6.35,-1.39,0.93,ns2_tram
3.89,-2.34,-9.36,ns2_tram
-2.84,-3.24,-2.11,ns2_tram
-1.74,-3.22,-0.90,ns2_tram
-1.80,-2.00,1.13,ns2_tram
-15.07,-3.03,5.08,ns2_tram
-25.23,-3.10,-5.14,ns2_tram
-24.66,-3.10,-6.16,ns2_tram
-24.89,-3.03,-7.23,ns2_tram
26.23,1.93,87.15,ns2_tram
10.92,0.21,-3.78,ns2_tram
-24.23,-1.68,20.51,ns2_tram
0.85,0.83,76.82,ns2_tram
-7.32,1.80,78.61,ns2_tram
-5.61,2.11,78.28,ns2_tram
-3.00,-3.21,0.09,ns2_tram
-10.23,-1.90,-11.98,ns2_tram
7.49,-2.40,-5.29,ns2_tram
3.21,-2.10,-9.08,ns2_tram
-2.36,-2.71,0.97,ns2_tram
0.58,-0.41,93.40,ns2_tram
0.45,-0.59,-9.74,ns2_tram
3.33,-0.82,-6.03,ns2_tram
1.48,-2.42,-8.93,ns2_tram
11.35,-3.44,34.73,ns2_tram
3.54,7.57,-8.15,ns2_tram
12.82,3.96,74.99,ns2_tram
-30.21,-1.92,4.34,ns2_tram
2.59,0.53,76.42,ns2_tram
3.87,0.58,74.09,ns2_tram
35.87,0.26,-2.06,ns2_tram
33.94,1.01,2.51,ns2_tram
48.91,0.21,28.63,ns2_tram
50.39,0.21,26.02,ns2_tram
41.78,0.29,30.24,ns2_tram
41.92,-0.38,33.03,ns2_tram
47.77,0.21,27.07,ns2_tram
-10.08,-1.92,-5.18,ns2_tram
53.04,0.21,26.08,ns2_tram
49.30,0.23,20.27,ns2_tram
42.95,2.19,21.14,ns2_tram
50.29,0.60,19.01,ns2_tram
49.72,0.23,18.52,ns2_tram
49.81,0.00,9.26,ns2_tram
51.11,0.00,6.73,ns2_tram
48.76,0.23,27.05,ns2_tram
-2.69,2.11,80.52,ns2_tram
51.30,0.00,15.39,ns2_tram
47.07,0.14,12.87,ns2_tram
54.91,0.34,39.67,ns2_tram
50.74,0.23,19.75,ns2_tram
48.49,0.41,23.64,ns2_tram
47.74,0.21,28.26,ns2_tram
43.25,0.21,31.68,ns2_tram
53.03,0.18,26.36,ns2_tram
48.91,0.21,28.63,ns2_tram
50.84,1.22,14.71,ns2_tram
43.25,0.21,31.68,ns2_tram
-55.56,-0.84,23.07,ns2_tram
-53.99,-0.47,17.17,ns2_tram
-37.57,-2.37,-0.47,ns2_tram
-38.70,-1.32,-0.16,ns2_tram
-41.36,-1.04,-3.29,ns2_tram
-22.35,-1.32,61.76,ns2_tram
-25.77,-0.86,-15.90,ns2_tram
-35.32,-1.79,-20.29,ns2_tram
-23.44,-1.51,78.96,ns2_tram
-22.60,-1.51,79.31,ns2_tram
-31.96,-3.24,74.17,ns2_tram
-28.29,0.07,98.90,ns2_tram
-37.05,1.19,94.05,ns2_tram
-42.21,-0.59,94.50,ns2_tram
27.14,0.22,0.44,ns2_tram
-44.53,0.09,91.23,ns2_tram
21.43,0.19,2.33,ns2_tram
16.44,1.93,16.01,ns2_tram
54.29,0.20,34.81,ns2_tram
21.30,0.23,-6.26,ns2_tram
49.48,0.00,15.97,ns2_tram
40.55,0.21,26.45,ns2_tram
15.50,-1.59,-7.31,ns2_tram
52.14,0.21,24.69,ns2_tram
25.68,1.32,-8.63,ns2_tram
54.10,0.27,28.40,ns2_tram
25.24,0.39,-6.70,ns2_tram
23.85,0.21,0.98,ns2_tram
49.09,0.00,2.18,ns2_tram
6.33,-0.88,35.73,ns2_tram
10.53,-3.15,49.76,ns2_tram
-28.29,-1.92,-9.15,ns2_tram
-70.44,0.60,-0.01,ns2_tram
33.19,-2.21,47.73,ns2_tram
-29.65,-0.96,13.81,ns2_tram
-28.58,-0.52,18.31,ns2_tram
-24.81,-1.96,17.60,ns2_tram
-68.00,-0.36,4.16,ns2_tram
48.03,-1.97,39.73,ns2_tram
42.18,-1.50,47.79,ns2_tram
-24.29,-3.03,-4.78,ns2_tram
40.09,-2.42,48.39,ns2_tram
40.71,-2.42,52.88,ns2_tram
42.24,0.21,31.25,ns2_tram
41.03,-2.42,51.64,ns2_tram
41.05,0.00,21.69,ns2_tram
-24.06,-3.03,-7.43,ns2_tram
-18.46,-3.14,-6.70,ns2_tram
-32.28,-1.92,-2.10,ns2_tram
19.94,1.89,23.86,ns2_tram
49.62,0.21,24.12,ns2_tram
49.37,1.80,25.84,ns2_tram
33.26,0.32,0.77,ns2_tram
50.96,0.21,24.26,ns2_tram
33.24,-2.40,50.55,ns2_tram
49.73,0.54,11.57,ns2_tram
51.34,1.25,13.43,ns2_tram
50.30,0.22,19.64,ns2_tram
42.75,-2.42,40.16,ns2_tram
51.63,0.13,35.75,ns2_tram
50.52,5.42,20.84,ns2_tram
-67.92,0.11,76.02,ns2_tram
50.64,0.18,17.77,ns2_tram
49.48,0.21,18.56,ns2_tram
50.21,0.23,18.86,ns2_tram
50.21,0.45,15.78,ns2_tram
-37.87,-1.82,-16.36,ns2_tram
49.87,0.00,15.23,ns2_tram
48.10,0.00,13.69,ns2_tram
-81.44,-0.29,49.76,ns2_tram
52.00,0.14,5.14,ns2_tram
47.74,0.04,1.53,ns2_tram
25.66,1.11,0.04,ns2_tram
34.21,0.36,3.52,ns2_tram
23.58,0.49,-6.33,ns2_tram
22.50,0.21,-3.16,ns2_tram
19.77,0.21,-7.74,ns2_tram
42.81,0.21,0.61,ns2_tram
-12.18,-1.41,67.89,ns2_tram
50.68,0.21,31.77,ns2_tram
17.20,2.50,100.81,ns2_tram
18.02,1.83,101.12,ns2_tram
22.38,4.06,106.36,ns2_tram
54.67,0.21,23.64,ns2_tram
54.87,1.49,23.89,ns2_tram
49.89,0.21,28.60,ns2_tram
51.72,0.00,15.57,ns2_tram
50.64,0.22,13.33,ns2_tram
51.80,0.03,0.28,ns2_tram
49.11,0.44,8.40,ns2_tram
51.03,0.00,1.51,ns2_tram
40.86,1.13,0.07,ns2_tram
49.06,1.61,17.98,ns2_tram
48.03,1.77,23.21,ns2_tram
48.32,2.92,20.34,ns2_tram
46.99,0.23,18.71,ns2_tram
54.04,0.14,24.11,ns2_tram
54.88,0.21,23.93,ns2_tram
23.93,0.20,-2.61,ns2_tram
48.75,0.00,17.54,ns2_tram
49.58,1.10,18.84,ns2_tram
-78.26,0.86,43.71,ns2_tram
49.42,0.23,19.68,ns2_tram
-94.71,-1.48,43.01,ns2_tram
48.35,0.21,25.27,ns2_tram
46.35,0.83,18.05,ns2_tram
47.22,0.00,16.84,ns2_tram
25.19,0.21,-2.78,ns2_tram
50.75,0.03,4.17,ns2_tram
50.61,1.35,8.40,ns2_tram
48.46,1.18,7.96,ns2_tram
50.58,1.08,15.95,ns2_tram
49.18,0.99,19.91,ns2_tram
14.28,-3.44,36.65,ns2_tram
47.42,1.57,18.52,ns2_tram
49.17,0.23,19.96,ns2_tram
37.09,0.27,31.71,ns2_tram
25.13,0.21,-0.43,ns2_tram
18.86,0.21,-5.09,ns2_tram
39.92,0.28,23.00,ns2_tram
43.98,0.21,25.93,ns2_tram
35.07,0.20,25.53,ns2_tram
42.46,2.34,8.50,ns2_tram
51.38,1.33,11.35,ns2_tram
43.65,4.02,21.98,ns2_tram
40.75,4.85,51.22,ns2_tram
-14.95,-1.41,61.92,ns2_tram
-25.35,-1.49,63.46,ns2_tram
-25.61,-1.51,66.98,ns2_tram
-10.77,2.29,68.02,ns2_tram
-8.72,2.34,70.20,ns2_tram
3.69,0.92,78.77,ns2_tram
-5.77,5.27,84.70,ns2_tram
-3.26,1.83,91.97,ns2_tram
2.34,0.66,92.66,ns2_tram
-20.88,-0.11,64.61,ns2_tram
-11.22,-2.03,18.10,ns2_tram
-7.66,-0.87,-16.60,ns2_tram
-6.92,1.83,79.34,ns2_tram
-46.00,-1.00,94.17,ns2_tram
-45.47,-1.01,94.17,ns2_tram
-76.43,-0.39,2.17,ns2_tram
3.51,2.80,62.43,ns2_tram
-6.05,2.00,65.11,ns2_tram
-1.40,4.37,59.67,ns2_tram
-63.55,0.01,87.51,ns2_tram
-64.77,-0.40,75.91,ns2_tram
-65.52,-0.30,76.57,ns2_tram
-60.87,-0.07,74.89,ns2_tram
-10.60,1.32,98.06,ns2_tram
-19.93,-0.25,87.81,ns2_tram
-14.41,0.29,87.76,ns2_tram
-22.15,-0.57,88.03,ns2_tram
-22.82,-1.51,87.42,ns2_tram
-22.43,-1.52,89.63,ns2_tram
-23.03,-1.32,88.91,ns2_tram
3.08,-0.64,-8.16,ns2_tram
-80.15,-3.42,66.73,ns2_tram
-74.07,-3.01,73.16,ns2_tram
-88.88,-1.49,50.82,ns2_tram
-23.19,-2.83,39.24,ns2_tram
-82.31,-1.51,55.47,ns2_tram
-82.08,-1.51,51.24,ns2_tram
-83.63,0.99,55.84,ns2_tram
-81.62,-1.37,53.05,ns2_tram
-92.98,-1.41,50.03,ns2_tram
-81.13,-1.51,46.52,ns2_tram
-86.28,-1.51,59.87,ns2_tram
-93.31,-1.41,44.29,ns2_tram
-84.85,-1.49,44.17,ns2_tram
-85.66,-1.51,58.41,ns2_tram
-87.14,-1.60,43.07,ns2_tram
-87.11,-1.51,42.78,ns2_tram
-90.20,-1.51,37.45,ns2_tram
-7.97,5.65,53.73,ns2_tram
-3.21,-2.59,-4.80,ns2_tram
-30.32,-3.58,34.42,ns2_tram
-29.50,-3.44,33.26,ns2_tram
-76.46,-3.42,65.97,ns2_tram
-64.64,-3.44,66.76,ns2_tram
-62.83,-3.44,67.70,ns2_tram
-53.28,-3.10,57.08,ns2_tram
-17.05,-1.83,-18.67,ns2_tram
-58.17,-3.75,61.00,ns2_tram
-54.98,-3.44,52.02,ns2_tram
-68.94,-0.44,64.89,ns2_tram
-38.95,-1.92,-16.40,ns2_tram
-16.67,-1.74,-17.42,ns2_tram
-85.67,-1.46,54.55,ns2_tram
-83.43,-2.09,66.85,ns2_tram
-80.87,-3.44,66.31,ns2_tram
-86.50,-0.40,59.50,ns2_tram
-86.02,-0.84,61.27,ns2_tram
-90.82,-1.51,53.07,ns2_tram
-68.23,-3.44,66.34,ns2_tram
-78.32,-3.33,67.87,ns2_tram
-81.11,-1.51,53.10,ns2_tram
-83.35,-0.20,58.50,ns2_tram
-21.78,-1.92,-16.26,ns2_tram
-80.57,-1.51,49.21,ns2_tram
-84.49,-1.51,61.00,ns2_tram
-78.37,-1.46,54.94,ns2_tram
-18.49,-0.93,-17.17,ns2_tram
-90.34,-1.51,43.29,ns2_tram
-82.55,-1.51,55.30,ns2_tram
-86.59,-1.51,53.59,ns2_tram
-83.16,-1.56,56.44,ns2_tram
24.09,0.75,-10.55,ns2_tram
23.29,0.21,-10.48,ns2_tram
-84.82,-1.51,58.58,ns2_tram
27.05,1.27,-7.95,ns2_tram
-81.58,-1.58,51.49,ns2_tram
-91.60,-1.51,45.40,ns2_tram
-85.07,-1.46,55.12,ns2_tram
-86.33,-1.55,57.69,ns2_tram
-85.22,-1.51,57.18,ns2_tram
-82.43,-0.22,60.47,ns2_tram
-83.06,-1.52,57.14,ns2_tram
-87.18,-1.51,59.59,ns2_tram
-82.00,-1.51,59.81,ns2_tram
-80.79,-0.00,60.22,ns2_tram
-81.13,-1.51,57.90,ns2_tram
-78.42,-0.51,58.48,ns2_tram
-83.14,-1.16,56.82,ns2_tram
-81.26,-3.50,68.65,ns2_tram
-80.06,-3.43,68.31,ns2_tram
-85.96,-2.87,63.70,ns2_tram
-84.89,-3.49,66.07,ns2_tram
-78.04,-0.77,60.22,ns2_tram
-83.01,-1.18,56.82,ns2_tram
-65.24,0.10,48.03,ns2_tram
-16.93,-1.33,-16.88,ns2_tram
-91.24,-1.49,39.03,ns2_tram
-90.27,-1.51,49.60,ns2_tram
-92.60,-1.41,42.80,ns2_tram
-85.39,-1.59,43.35,ns2_tram
-86.95,-0.46,39.60,ns2_tram
-62.89,-0.27,78.48,ns2_tram
-66.76,-0.70,81.51,ns2_tram
-73.56,-3.77,69.44,ns2_tram
-71.44,-1.99,75.65,ns2_tram
-79.78,-1.86,64.12,ns2_tram
-77.16,-2.02,75.20,ns2_tram
-80.33,-1.51,58.72,ns2_tram
-15.18,0.74,104.42,ns2_tram
-20.60,-0.09,99.14,ns2_tram
-87.23,-1.51,52.71,ns2_tram
-20.86,-0.09,103.11,ns2_tram
-30.65,0.00,99.43,ns2_tram
-32.07,-3.24,78.07,ns2_tram
-20.55,-0.09,108.50,ns2_tram
-65.00,-0.21,78.01,ns2_tram
-33.13,0.03,91.69,ns2_tram
-20.23,-0.23,80.70,ns2_tram
-85.62,-1.46,54.49,ns2_tram
-74.10,-0.40,43.48,ns2_tram
-74.04,-0.02,44.45,ns2_tram
-19.95,0.58,105.94,ns2_tram
-42.73,-0.96,84.42,ns2_tram
-28.07,-0.09,101.60,ns2_tram
-27.00,-0.09,101.81,ns2_tram
-22.62,0.49,101.39,ns2_tram
-31.15,0.65,95.54,ns2_tram
-52.84,-2.42,1.37,ns2_tram
-71.56,0.76,44.82,ns2_tram
-30.07,0.64,97.44,ns2_tram
-87.82,-3.44,67.06,ns2_tram
-87.58,-2.63,65.16,ns2_tram
-30.50,0.84,99.59,ns2_tram
-33.69,-2.22,70.80,ns2_tram
-34.16,-2.41,71.73,ns2_tram
-84.08,-1.28,24.39,ns2_tram
-28.62,-0.96,64.13,ns2_tram
-31.07,-2.22,70.56,ns2_tram
-34.75,-3.09,77.10,ns2_tram
-39.71,0.59,96.18,ns2_tram
-56.12,-0.39,6.73,ns2_tram
-55.74,-2.42,-2.04,ns2_tram
-76.78,-1.28,39.24,ns2_tram
-69.97,0.57,13.92,ns2_tram
-78.83,-1.51,49.11,ns2_tram
-72.16,0.51,6.18,ns2_tram
-0.48,0.71,65.92,ns2_tram
-70.00,-0.17,-0.60,ns2_tram
-16.35,3.23,59.03,ns2_tram
-76.71,-0.39,0.22,ns2_tram
-77.29,-0.39,2.85,ns2_tram
-53.40,-0.39,14.43,ns2_tram
-73.76,-0.29,-0.16,ns2_tram
-4.66,1.83,85.25,ns2_tram
-3.48,1.83,86.85,ns2_tram
-74.22,0.25,-1.85,ns2_tram
-77.57,-0.39,1.45,ns2_tram
-76.42,0.31,0.77,ns2_tram
-70.72,-0.39,-4.38,ns2_tram
-68.74,-0.39,-0.36,ns2_tram
-71.71,0.55,6.47,ns2_tram
-66.82,0.51,11.25,ns2_tram
-59.62,-0.39,10.53,ns2_tram
-60.76,0.55,12.12,ns2_tram
-6.70,7.26,84.78,ns2_tram
-57.45,-0.38,8.12,ns2_tram
-9.96,1.59,93.00,ns2_tram
-36.58,-0.84,-3.73,ns2_tram
-39.97,-2.42,-4.19,ns2_tram
-39.49,-2.42,-3.68,ns2_tram
-39.08,-2.42,-3.19,ns2_tram
-39.53,-2.05,-3.21,ns2_tram
-31.55,-1.89,-6.42,ns2_tram
-37.01,-1.59,-2.90,ns2_tram
-38.00,-2.42,-4.18,ns2_tram
-43.99,-2.15,0.30,ns2_tram
-54.72,-2.53,-3.51,ns2_tram
-57.84,-0.39,9.51,ns2_tram
-73.09,-0.40,2.06,ns2_tram
-67.92,0.25,10.85,ns2_tram
-69.40,0.00,15.10,ns2_tram
-58.39,-0.39,9.90,ns2_tram
-54.46,-0.39,8.61,ns2_tram
-63.71,0.61,10.81,ns2_tram
-74.18,1.50,-5.79,ns2_tram
-72.52,-0.02,-0.01,ns2_tram
-71.38,-0.39,-4.37,ns2_tram
-74.37,-1.35,34.29,ns2_tram
-75.39,-0.39,1.42,ns2_tram
-62.19,-0.04,11.84,ns2_tram
-66.91,0.51,10.63,ns2_tram
-59.29,0.03,10.41,ns2_tram
-72.66,-0.39,1.68,ns2_tram
-75.67,-0.39,0.92,ns2_tram
-72.08,-0.00,3.70,ns2_tram
-79.59,0.08,9.61,ns2_tram
-62.39,0.48,9.99,ns2_tram
-63.15,0.55,9.03,ns2_tram
-57.56,-2.42,0.56,ns2_tram
-56.49,-1.10,1.16,ns2_tram
-57.03,-1.46,0.71,ns2_tram
-62.77,-0.39,8.53,ns2_tram
-13.08,-1.26,66.44,ns2_tram
-18.19,-1.48,50.25,ns2_tram
-57.08,0.37,9.10,ns2_tram
-56.31,-1.89,2.35,ns2_tram
-61.85,-0.28,11.79,ns2_tram
-56.41,-0.39,11.43,ns2_tram
-48.74,-2.44,-3.90,ns2_tram
-50.73,-2.73,6.05,ns2_tram
-56.19,-0.89,1.36,ns2_tram
-35.14,-1.81,-0.95,ns2_tram
-47.57,-1.60,6.18,ns2_tram
-58.25,-0.39,10.08,ns2_tram
-60.41,-0.39,15.02,ns2_tram
-64.75,0.51,11.79,ns2_tram
-49.98,-0.90,-0.57,ns2_tram
-29.69,-1.92,-4.61,ns2_tram
-29.89,-1.25,-7.88,ns2_tram
-23.64,-3.04,0.28,ns2_tram
-76.28,-2.02,81.91,ns2_tram
-25.23,-1.95,-20.97,ns2_tram
-33.36,-1.92,-0.50,ns2_tram
-54.41,-0.37,75.34,ns2_tram
-26.62,-2.36,-8.25,ns2_tram
-34.06,-0.01,-0.67,ns2_tram
-74.21,-1.05,82.77,ns2_tram
-31.36,-1.92,-2.24,ns2_tram
-77.44,-1.73,60.16,ns2_tram
-31.70,-0.67,-1.32,ns2_tram
-79.27,-0.05,63.28,ns2_tram
-37.12,-2.23,-1.12,ns2_tram
-37.90,-2.42,-0.51,ns2_tram
-23.64,-3.04,0.28,ns2_tram
-34.34,-1.77,-0.72,ns2_tram
-34.33,-1.92,-1.28,ns2_tram
-34.31,-1.11,-2.56,ns2_tram
-36.43,-1.94,-1.43,ns2_tram
-36.98,-2.09,-2.11,ns2_tram
-30.20,-1.92,-2.75,ns2_tram
-27.75,-1.82,-5.29,ns2_tram
-21.13,-1.92,-15.17,ns2_tram
-46.18,-2.42,-2.57,ns2_tram
-51.32,-2.03,-3.00,ns2_tram
-34.17,-0.55,-1.73,ns2_tram
-31.97,-0.94,-12.48,ns2_tram
-54.03,-0.39,13.47,ns2_tram
-30.95,-1.92,-4.54,ns2_tram
-46.88,-2.24,-4.11,ns2_tram
-28.94,-1.92,-9.35,ns2_tram
-73.81,-3.75,64.18,ns2_tram
-80.08,-1.51,49.53,ns2_tram
-81.71,-1.26,42.79,ns2_tram
-92.69,-1.41,41.12,ns2_tram
-92.55,-1.41,41.21,ns2_tram
-89.58,-1.57,46.91,ns2_tram
-93.37,-1.41,41.69,ns2_tram
-33.18,-2.02,-2.82,ns2_tram
-34.51,-1.92,-2.43,ns2_tram
-33.22,-1.92,-3.53,ns2_tram
-37.58,-2.07,-3.82,ns2_tram
-20.35,-1.89,-16.00,ns2_tram
-73.21,-3.45,68.42,ns2_tram
-23.56,-1.90,-13.18,ns2_tram
-29.29,-1.92,3.65,ns2_tram
-32.61,-1.63,-4.97,ns2_tram
-36.78,-1.99,-1.89,ns2_tram
-35.66,-1.92,-0.60,ns2_tram
-34.82,-1.49,-1.25,ns2_tram
-31.95,-1.09,-5.04,ns2_tram
-65.27,-3.44,66.87,ns2_tram
-33.49,-1.92,-0.08,ns2_tram
-41.44,-2.50,-4.21,ns2_tram
-43.42,-2.42,0.57,ns2_tram
-56.89,-1.69,-1.10,ns2_tram
-31.27,-1.92,-0.73,ns2_tram
-30.24,-1.92,1.81,ns2_tram
-31.87,-2.83,40.91,ns2_tram
-48.91,-0.95,6.18,ns2_tram
-55.13,-2.53,-2.40,ns2_tram
-57.75,-0.42,2.78,ns2_tram
-55.17,-0.39,11.08,ns2_tram
-31.30,-1.92,-5.10,ns2_tram
-54.14,-2.42,-4.35,ns2_tram
-76.90,-3.55,63.00,ns2_tram
-55.71,-1.90,-0.89,ns2_tram
-54.40,-2.42,-4.76,ns2_tram
-44.21,-2.43,-2.47,ns2_tram
-64.23,0.53,11.88,ns2_tram
-42.38,-2.42,-2.04,ns2_tram
-42.04,-1.93,-4.42,ns2_tram
-46.04,-1.64,-2.07,ns2_tram
-51.49,-2.39,-2.13,ns2_tram
-38.91,-2.42,-1.08,ns2_tram
-31.96,-0.52,-11.36,ns2_tram
-36.16,0.12,-1.75,ns2_tram
-31.96,-1.92,-0.97,ns2_tram
-36.96,-2.07,-0.93,ns2_tram
-54.19,-2.53,-0.12,ns2_tram
-28.11,-1.89,-14.60,ns2_tram
-29.40,-0.51,5.11,ns2_tram
-30.73,-1.73,12.07,ns2_tram
-32.96,-1.92,-1.67,ns2_tram
-28.54,0.13,21.63,ns2_tram
-30.25,-2.02,15.11,ns2_tram
-89.42,-1.63,46.46,ns2_tram
-36.96,-2.07,-2.97,ns2_tram
-34.18,-1.92,-2.96,ns2_tram
-87.04,-1.51,48.91,ns2_tram
-29.74,-1.89,-12.14,ns2_tram
-45.75,-2.25,-6.94,ns2_tram
-44.60,-2.17,-3.08,ns2_tram
-90.09,-0.56,53.20,ns2_tram
-23.55,-1.92,-17.59,ns2_tram
-90.99,0.27,52.56,ns2_tram
-56.96,-0.06,2.81,ns2_tram
-60.32,0.77,8.70,ns2_tram
-53.93,-0.39,11.41,ns2_tram
-55.82,-0.49,3.57,ns2_tram
-45.32,-2.47,-0.82,ns2_tram
-70.50,-2.81,72.25,ns2_tram
-57.07,-1.94,-0.69,ns2_tram
-44.12,-2.42,-2.52,ns2_tram
-35.09,-1.65,-0.66,ns2_tram
-26.48,-2.05,5.75,ns2_tram
-39.57,-2.42,-4.29,ns2_tram
-59.63,-0.39,76.25,ns2_tram
-35.16,-1.92,-2.17,ns2_tram
-35.24,-1.60,-1.51,ns2_tram
-31.91,-1.92,-4.47,ns2_tram
-35.91,-1.92,-2.25,ns2_tram
-35.39,-1.92,-3.95,ns2_tram
-44.06,-1.00,86.47,ns2_tram
-17.96,-1.92,-14.94,ns2_tram
-29.41,-1.92,-5.72,ns2_tram
-82.91,-2.02,83.21,ns2_tram
-83.30,-0.69,82.76,ns2_tram
-41.99,-0.50,84.33,ns2_tram
-32.63,-1.92,-5.96,ns2_tram
-42.91,-1.00,101.30,ns2_tram
-43.27,-0.63,101.16,ns2_tram
-44.99,-1.00,88.48,ns2_tram
-17.11,-1.88,-24.01,ns2_tram
-31.21,-1.92,-1.39,ns2_tram
-67.75,-0.19,81.45,ns2_tram
-63.85,-0.70,83.82,ns2_tram
-62.40,-0.70,84.64,ns2_tram
-64.57,0.44,95.55,ns2_tram
-67.53,-0.39,78.35,ns2_tram
-30.72,-1.92,-12.53,ns2_tram
-29.27,-1.92,-10.71,ns2_tram
-50.86,-0.39,77.77,ns2_tram
-34.14,-1.92,-1.83,ns2_tram
-29.39,-1.92,2.55,ns2_tram
-13.84,-1.92,-15.16,ns2_tram
-71.48,0.00,92.39,ns2_tram
-67.09,0.41,96.14,ns2_tram
-12.20,-0.30,-16.61,ns2_tram
-52.91,3.57,74.28,ns2_tram
-65.66,-0.39,75.60,ns2_tram
-63.72,0.08,85.37,ns2_tram
-71.20,-3.62,63.87,ns2_tram
-88.57,-2.85,60.10,ns2_tram
-72.00,-0.94,72.41,ns2_tram
23.93,0.21,-1.67,ns2_tram
-83.47,-3.64,59.36,ns2_tram
-87.56,-1.51,58.25,ns2_tram
-85.87,-3.44,63.73,ns2_tram
-21.62,1.21,-4.75,ns2_tram
