coordinates,map,team
"34.52 -4.34 55.88",ns2_biodome,marines
"36.49 -3.67 -16.21",ns2_biodome,aliens
"32.22 -5.42 38.53",ns2_biodome,marines
"50.65 -1.21 -96.54",ns2_biodome,aliens
"35.14 -4.50 64.51",ns2_biodome,aliens
"35.29 -4.39 68.85",ns2_biodome,marines
"12.12 -2.90 41.55",ns2_biodome,aliens
"12.83 -4.15 42.77",ns2_biodome,aliens
"42.00 -7.66 -2.28",ns2_biodome,aliens
"40.79 -7.66 -5.19",ns2_biodome,marines
"34.98 -5.09 -11.52",ns2_biodome,marines
"47.84 -7.71 -2.25",ns2_biodome,marines
"33.31 -3.76 -1.37",ns2_biodome,aliens
"37.54 -3.23 97.52",ns2_biodome,aliens
"38.30 -5.37 -2.42",ns2_biodome,aliens
"84.87 -5.73 -61.58",ns2_biodome,aliens
"44.28 -6.75 -2.99",ns2_biodome,aliens
"44.93 -3.24 89.45",ns2_biodome,marines
"45.91 -3.10 76.78",ns2_biodome,aliens
"47.99 -3.25 76.67",ns2_biodome,marines
"39.35 -2.21 77.35",ns2_biodome,marines
"70.90 -6.98 -47.82",ns2_biodome,aliens
"102.09 -4.62 -58.75",ns2_biodome,marines
"101.58 -6.04 -57.29",ns2_biodome,aliens
"92.75 -7.91 -50.87",ns2_biodome,marines
"21.83 -5.25 66.47",ns2_biodome,marines
"37.45 -0.02 -93.24",ns2_biodome,aliens
"33.45 -1.11 -97.76",ns2_biodome,marines
"35.26 -3.98 49.53",ns2_biodome,aliens
"68.11 -6.47 -9.34",ns2_biodome,aliens
"36.58 -5.34 83.33",ns2_biodome,aliens
"34.73 -5.45 -42.66",ns2_biodome,marines
"44.83 -6.23 -41.81",ns2_biodome,marines
"24.71 -6.13 85.64",ns2_biodome,marines
"43.13 -7.66 -4.33",ns2_biodome,aliens
"26.21 -5.20 76.55",ns2_biodome,marines
"44.86 -6.44 -1.78",ns2_biodome,aliens
"45.73 -7.81 -0.11",ns2_biodome,marines
"48.25 -6.74 1.40",ns2_biodome,aliens
"-4.86 -1.72 43.66",ns2_biodome,marines
"89.62 -8.32 -41.77",ns2_biodome,marines
"105.03 -6.49 -51.61",ns2_biodome,marines
"36.41 -4.56 49.99",ns2_biodome,marines
"82.57 -8.92 -2.41",ns2_biodome,marines
"4.04 -3.08 48.45",ns2_biodome,marines
"76.53 -9.37 16.73",ns2_biodome,marines
"51.97 -10.03 27.73",ns2_biodome,marines
"87.02 -8.07 -3.74",ns2_biodome,aliens
"84.09 -8.57 -1.74",ns2_biodome,marines
"52.80 -7.69 -0.07",ns2_biodome,aliens
"0.25 -1.67 49.61",ns2_biodome,marines
"79.34 -8.92 -1.14",ns2_biodome,marines
"73.65 -8.32 3.71",ns2_biodome,marines
"-3.24 -2.75 -32.98",ns2_biodome,aliens
"17.86 -5.38 25.38",ns2_biodome,marines
"29.52 -2.92 -42.21",ns2_biodome,aliens
"70.49 -9.53 -32.74",ns2_biodome,marines
"9.99 -4.01 43.99",ns2_biodome,aliens
"56.90 -7.30 4.47",ns2_biodome,aliens
"51.29 -7.51 -13.56",ns2_biodome,aliens
"88.06 -3.10 -77.48",ns2_biodome,aliens
"20.08 -3.01 45.92",ns2_biodome,marines
"67.19 -10.61 18.39",ns2_biodome,marines
"80.71 -6.92 28.52",ns2_biodome,aliens
"82.08 -9.33 22.93",ns2_biodome,marines
"105.78 -3.97 -68.42",ns2_biodome,marines
"77.00 -7.40 11.62",ns2_biodome,marines
"98.42 -3.41 -71.22",ns2_biodome,aliens
"52.34 -10.35 18.34",ns2_biodome,marines
"62.46 -7.71 3.93",ns2_biodome,aliens
"13.02 -4.17 37.43",ns2_biodome,aliens
"70.04 -7.72 2.68",ns2_biodome,marines
"105.14 -5.55 -62.18",ns2_biodome,marines
"23.26 -3.01 53.11",ns2_biodome,aliens
"102.91 -3.91 -69.77",ns2_biodome,aliens
"66.36 -7.71 -10.61",ns2_biodome,marines
"75.07 -8.03 8.04",ns2_biodome,aliens
"102.17 -4.29 -48.51",ns2_biodome,aliens
"101.46 -5.20 -57.82",ns2_biodome,marines
"101.51 -5.26 -56.68",ns2_biodome,aliens
"95.25 -8.17 -54.17",ns2_biodome,aliens
"34.48 -4.76 61.75",ns2_biodome,aliens
"38.14 -5.46 64.10",ns2_biodome,marines
"32.64 -3.36 64.61",ns2_biodome,aliens
"109.11 -5.21 -36.06",ns2_biodome,marines
"23.52 -4.60 66.41",ns2_biodome,aliens
"104.30 -4.88 -65.03",ns2_biodome,marines
"101.05 -4.70 -69.72",ns2_biodome,aliens
"103.42 -4.71 -64.21",ns2_biodome,marines
"103.77 -6.49 -49.23",ns2_biodome,marines
"92.59 -8.93 -55.64",ns2_biodome,aliens
"35.77 -5.15 36.87",ns2_biodome,aliens
"35.84 -5.37 36.04",ns2_biodome,marines
"93.88 -8.71 -52.96",ns2_biodome,marines
"75.99 -4.91 41.38",ns2_biodome,aliens
"30.61 -4.46 -43.35",ns2_biodome,marines
"74.87 -7.71 50.44",ns2_biodome,marines
"81.60 -7.71 58.68",ns2_biodome,marines
"11.60 -4.15 44.02",ns2_biodome,marines
"1.03 -3.04 51.14",ns2_biodome,marines
"17.30 -5.58 21.32",ns2_biodome,marines
"75.08 -7.22 2.74",ns2_biodome,aliens
"12.32 -2.26 37.76",ns2_biodome,aliens
"74.38 -7.31 -8.47",ns2_biodome,marines
"74.04 -7.88 10.05",ns2_biodome,marines
"78.47 -8.37 -26.90",ns2_biodome,marines
"52.00 -7.30 3.76",ns2_biodome,marines
"20.84 -2.20 52.68",ns2_biodome,aliens
"119.12 -3.85 -26.20",ns2_biodome,marines
"54.77 -7.02 -0.21",ns2_biodome,aliens
"59.09 -7.77 0.68",ns2_biodome,marines
"58.98 -7.81 0.40",ns2_biodome,marines
"106.06 -4.64 -62.37",ns2_biodome,marines
"102.32 -3.75 -66.43",ns2_biodome,aliens
"-0.43 -2.72 40.36",ns2_biodome,aliens
"53.03 -7.10 31.19",ns2_biodome,aliens
"45.12 -2.24 83.95",ns2_biodome,aliens
"49.05 -6.51 47.13",ns2_biodome,aliens
"51.84 -4.46 -71.91",ns2_biodome,aliens
"100.71 -4.08 -70.08",ns2_biodome,aliens
"48.37 -1.62 74.38",ns2_biodome,aliens
"46.52 -3.24 78.53",ns2_biodome,marines
"37.79 -4.97 82.02",ns2_biodome,aliens
"35.71 -5.22 84.14",ns2_biodome,aliens
"30.05 -6.49 61.97",ns2_biodome,marines
"86.89 -8.92 -4.00",ns2_biodome,aliens
"1.09 -2.12 49.40",ns2_biodome,aliens
"-0.65 -3.08 48.52",ns2_biodome,marines
"51.81 -7.36 1.50",ns2_biodome,aliens
"55.98 -6.48 5.56",ns2_biodome,aliens
"72.77 -9.33 15.44",ns2_biodome,marines
"74.43 -8.53 16.15",ns2_biodome,aliens
"36.57 -4.40 45.22",ns2_biodome,aliens
"103.15 -5.17 -38.79",ns2_biodome,aliens
"-7.74 -3.34 -34.72",ns2_biodome,aliens
"47.51 -3.24 80.33",ns2_biodome,aliens
"67.45 -6.49 80.71",ns2_biodome,aliens
"62.28 -4.43 75.99",ns2_biodome,marines
"56.07 -5.37 81.66",ns2_biodome,aliens
"45.47 -2.65 96.40",ns2_biodome,marines
"55.18 -6.49 80.13",ns2_biodome,marines
"86.89 -5.98 -63.39",ns2_biodome,marines
"85.97 -5.98 -63.52",ns2_biodome,aliens
"72.07 -9.41 18.57",ns2_biodome,marines
"103.19 -4.31 -67.55",ns2_biodome,marines
"103.25 -5.25 -66.50",ns2_biodome,aliens
"-1.02 -3.08 49.09",ns2_biodome,marines
"-6.75 -3.09 47.50",ns2_biodome,marines
"111.16 -5.14 -36.78",ns2_biodome,marines
"112.09 -5.21 -36.23",ns2_biodome,aliens
"25.49 -3.98 -44.48",ns2_biodome,aliens
"-11.71 -0.66 18.17",ns2_biodome,marines
"49.39 -5.28 6.96",ns2_biodome,aliens
"-14.68 -0.55 14.40",ns2_biodome,marines
"-8.50 -2.55 29.56",ns2_biodome,marines
"-29.42 -1.92 30.08",ns2_biodome,marines
"-30.16 -1.45 29.77",ns2_biodome,aliens
"-28.36 -1.95 27.45",ns2_biodome,aliens
"87.57 -4.12 -74.34",ns2_biodome,aliens
"38.48 -1.67 -92.72",ns2_biodome,aliens
"44.46 -7.68 -3.49",ns2_biodome,aliens
"45.38 -7.87 -0.01",ns2_biodome,marines
"53.78 -7.84 0.15",ns2_biodome,marines
"5.39 -3.04 39.58",ns2_biodome,aliens
"144.09 -0.80 -12.35",ns2_biodome,marines
"33.70 -3.33 -1.79",ns2_biodome,aliens
"54.47 -7.78 5.46",ns2_biodome,aliens
"53.97 -7.09 7.72",ns2_biodome,marines
"45.79 -8.42 11.59",ns2_biodome,aliens
"40.85 0.00 -101.31",ns2_biodome,aliens
"47.82 -7.41 0.57",ns2_biodome,aliens
"118.06 -2.07 4.17",ns2_biodome,marines
"132.72 -1.69 -14.02",ns2_biodome,aliens
"17.55 -6.52 4.24",ns2_biodome,marines
"9.28 -5.43 17.45",ns2_biodome,aliens
"138.24 -0.68 -10.66",ns2_biodome,marines
"37.79 -4.75 50.83",ns2_biodome,aliens
"33.86 -4.14 49.48",ns2_biodome,marines
"56.21 -9.47 40.84",ns2_biodome,marines
"79.74 -6.51 49.97",ns2_biodome,aliens
"57.11 -0.86 -96.91",ns2_biodome,aliens
"11.97 -2.06 48.15",ns2_biodome,aliens
"60.24 -0.88 -95.77",ns2_biodome,marines
"93.81 -5.31 48.06",ns2_biodome,marines
"44.20 0.08 -102.56",ns2_biodome,aliens
"54.65 -8.72 34.58",ns2_biodome,aliens
"78.20 -6.11 36.19",ns2_biodome,aliens
"75.25 -5.12 35.38",ns2_biodome,marines
"81.05 -7.54 -2.44",ns2_biodome,aliens
"76.20 -6.08 32.29",ns2_biodome,marines
"35.08 -1.60 59.73",ns2_biodome,aliens
"-1596.31 201.64 -1608.61",ns2_biodome,marines
"124.97 -2.69 -6.79",ns2_biodome,marines
"141.20 0.23 -7.86",ns2_biodome,marines
"118.65 -2.41 -27.95",ns2_biodome,marines
"98.94 -4.86 -68.26",ns2_biodome,marines
"101.21 -3.53 -67.89",ns2_biodome,marines
"101.90 -3.97 -67.42",ns2_biodome,aliens
"75.11 -9.40 15.64",ns2_biodome,aliens
"104.66 -5.08 -66.88",ns2_biodome,aliens
"26.59 -6.46 85.64",ns2_biodome,aliens
"99.53 -4.19 -68.93",ns2_biodome,aliens
"51.07 -10.23 20.23",ns2_biodome,aliens
"79.56 -7.67 -2.91",ns2_biodome,aliens
"47.44 0.15 96.67",ns2_biodome,aliens
"46.22 1.47 91.86",ns2_biodome,aliens
"45.26 -6.49 91.24",ns2_biodome,marines
"94.46 -5.27 57.21",ns2_biodome,aliens
"117.24 -3.24 -20.80",ns2_biodome,marines
"52.67 -6.28 5.62",ns2_biodome,aliens
"14.30 -4.15 47.88",ns2_biodome,aliens
"10.52 -3.29 43.14",ns2_biodome,aliens
"100.13 -4.60 -37.87",ns2_biodome,marines
"98.24 -5.27 60.73",ns2_biodome,marines
"46.02 -3.24 96.26",ns2_biodome,aliens
"72.33 -6.49 79.83",ns2_biodome,marines
"46.87 -1.68 96.79",ns2_biodome,aliens
"46.52 -0.68 92.49",ns2_biodome,aliens
"51.61 1.77 92.25",ns2_biodome,marines
"103.34 -4.41 -40.87",ns2_biodome,marines
"71.99 -6.49 83.12",ns2_biodome,marines
"103.50 -4.86 -68.77",ns2_biodome,aliens
"13.95 -5.09 4.09",ns2_biodome,aliens
"53.07 5.55 -86.88",ns2_biodome,aliens
"79.15 -6.29 49.35",ns2_biodome,aliens
"80.61 -7.71 55.78",ns2_biodome,marines
"73.22 -3.48 50.20",ns2_biodome,marines
"109.30 -1.82 -17.78",ns2_biodome,aliens
"-11.57 -3.03 21.27",ns2_biodome,marines
"-15.73 1.63 17.39",ns2_biodome,aliens
"32.21 -4.86 36.55",ns2_biodome,marines
"44.54 -5.30 8.97",ns2_biodome,aliens
"-17.41 0.00 6.07",ns2_biodome,aliens
"28.10 -2.84 54.45",ns2_biodome,aliens
"47.56 0.11 4.62",ns2_biodome,aliens
"91.57 -5.75 56.10",ns2_biodome,marines
"11.60 -2.39 46.98",ns2_biodome,aliens
"98.14 -3.45 -66.67",ns2_biodome,marines
"90.00 -4.86 -68.72",ns2_biodome,marines
"85.09 -6.06 41.54",ns2_biodome,aliens
"89.66 -2.64 -16.16",ns2_biodome,aliens
"13.47 -3.52 44.79",ns2_biodome,aliens
"26.43 -3.28 51.32",ns2_biodome,aliens
"78.58 -7.71 85.48",ns2_biodome,aliens
"83.96 -7.71 84.61",ns2_biodome,marines
"84.29 -6.35 80.48",ns2_biodome,marines
"-26.51 1.63 5.22",ns2_biodome,aliens
"87.82 -6.08 34.06",ns2_biodome,aliens
"81.91 -3.22 25.68",ns2_biodome,aliens
"142.44 -0.79 0.40",ns2_biodome,marines
"89.77 -6.08 45.56",ns2_biodome,aliens
"88.18 -4.69 34.22",ns2_biodome,marines
"87.98 -5.92 39.50",ns2_biodome,aliens
"100.42 -3.07 28.96",ns2_biodome,aliens
"107.34 -3.58 28.78",ns2_biodome,aliens
"35.80 -3.38 -78.81",ns2_biodome,aliens
"50.18 -7.67 2.63",ns2_biodome,aliens
"-13.96 -0.18 -4.84",ns2_biodome,aliens
"81.23 -8.69 24.52",ns2_biodome,aliens
"102.01 -5.34 49.07",ns2_biodome,marines
"62.72 -7.50 -4.19",ns2_biodome,aliens
"79.66 -8.89 18.72",ns2_biodome,aliens
"37.32 -4.41 -76.77",ns2_biodome,aliens
"82.49 -6.83 36.15",ns2_biodome,aliens
"82.46 -6.89 32.22",ns2_biodome,marines
"38.46 1.37 -90.20",ns2_biodome,aliens
"31.61 -0.00 -93.06",ns2_biodome,marines
"78.73 -5.79 33.96",ns2_biodome,aliens
"70.30 -7.54 17.37",ns2_biodome,aliens
"84.36 -6.44 34.22",ns2_biodome,aliens
"80.82 -6.89 29.85",ns2_biodome,marines
"86.88 -4.56 38.51",ns2_biodome,aliens
"66.89 -7.23 6.29",ns2_biodome,aliens
"49.83 -7.71 2.75",ns2_biodome,aliens
"80.20 -3.38 26.71",ns2_biodome,aliens
"88.26 -2.38 -74.94",ns2_biodome,aliens
"75.98 -3.84 35.19",ns2_biodome,aliens
"84.65 -5.88 31.21",ns2_biodome,aliens
"58.89 -4.48 -8.07",ns2_biodome,aliens
"80.51 -7.31 54.48",ns2_biodome,aliens
"63.26 -7.10 -7.41",ns2_biodome,aliens
"14.38 -4.15 44.41",ns2_biodome,aliens
"87.01 -3.29 42.08",ns2_biodome,aliens
"116.99 -4.82 -34.94",ns2_biodome,aliens
"-13.49 0.62 -3.73",ns2_biodome,aliens
"82.14 -4.91 50.89",ns2_biodome,aliens
"14.20 -2.97 41.31",ns2_biodome,aliens
"67.69 1.75 -65.98",ns2_biodome,aliens
"95.47 -5.28 46.37",ns2_biodome,aliens
"110.74 -3.39 -14.48",ns2_biodome,aliens
"129.88 -2.00 9.81",ns2_biodome,aliens
"99.56 -2.66 57.25",ns2_biodome,aliens
"121.41 -1.47 4.07",ns2_biodome,aliens
"12.03 -4.92 22.08",ns2_biodome,aliens
"144.67 -0.79 5.10",ns2_biodome,aliens
"130.16 -2.00 10.19",ns2_biodome,marines
"122.91 -2.04 12.39",ns2_biodome,marines
"86.93 -2.16 35.93",ns2_biodome,aliens
"34.41 -5.37 50.38",ns2_biodome,aliens
"47.09 -4.66 44.87",ns2_biodome,marines
"101.22 -3.62 -69.59",ns2_biodome,aliens
"124.68 3.21 9.82",ns2_biodome,aliens
"95.82 -4.59 -69.87",ns2_biodome,marines
"116.73 -2.88 24.37",ns2_biodome,aliens
"14.94 -4.15 44.88",ns2_biodome,aliens
"10.41 -4.13 46.73",ns2_biodome,aliens
"141.15 2.14 8.12",ns2_biodome,aliens
"95.63 -4.84 -69.57",ns2_biodome,aliens
"84.15 -8.32 -45.21",ns2_biodome,aliens
"124.05 -3.24 9.27",ns2_biodome,aliens
"141.36 -0.43 19.45",ns2_biodome,aliens
"90.06 -3.42 33.83",ns2_biodome,marines
"140.99 2.22 11.48",ns2_biodome,aliens
"119.86 2.99 3.73",ns2_biodome,marines
"16.46 -6.49 79.88",ns2_biodome,marines
"10.90 -2.19 51.32",ns2_biodome,aliens
"141.72 0.95 19.12",ns2_biodome,marines
"22.40 0.55 43.87",ns2_biodome,aliens
"-19.12 0.21 -1.70",ns2_biodome,aliens
"84.80 -8.52 16.50",ns2_biodome,marines
"8.57 -4.05 38.13",ns2_biodome,aliens
"8.74 -5.63 6.53",ns2_biodome,aliens
"52.49 -7.52 1.46",ns2_biodome,aliens
"51.74 -7.61 3.02",ns2_biodome,aliens
"56.02 -7.79 -0.02",ns2_biodome,marines
"52.76 -6.96 2.47",ns2_biodome,marines
"58.85 -7.72 -6.33",ns2_biodome,marines
"35.11 -5.21 6.21",ns2_biodome,marines
"36.65 -5.37 43.17",ns2_biodome,marines
"23.66 -1.70 41.78",ns2_biodome,aliens
"67.01 -7.66 -11.45",ns2_biodome,aliens
"76.69 -8.92 -4.39",ns2_biodome,marines
"72.93 -8.68 0.14",ns2_biodome,marines
"62.39 -6.65 17.18",ns2_biodome,aliens
"64.02 -6.44 3.36",ns2_biodome,aliens
"55.19 -6.48 8.65",ns2_biodome,aliens
"104.56 -4.37 -66.40",ns2_biodome,marines
"51.97 -8.80 10.14",ns2_biodome,aliens
"47.00 -7.55 10.71",ns2_biodome,aliens
"7.32 -3.35 41.01",ns2_biodome,marines
"-10.65 -0.74 -5.01",ns2_biodome,aliens
"-9.69 1.55 -3.16",ns2_biodome,aliens
"-21.24 0.36 -1.12",ns2_biodome,marines
"76.77 -5.13 39.31",ns2_biodome,aliens
"-10.51 -0.75 -4.38",ns2_biodome,aliens
"-11.30 -0.71 -1.07",ns2_biodome,aliens
"-11.82 1.51 -5.71",ns2_biodome,aliens
"-22.92 0.56 -12.13",ns2_biodome,aliens
"66.39 -7.46 -4.33",ns2_biodome,marines
"62.48 -6.16 1.58",ns2_biodome,aliens
"57.53 -7.71 3.95",ns2_biodome,aliens
"36.44 -5.27 -9.78",ns2_biodome,marines
"102.82 -5.26 -40.87",ns2_biodome,aliens
"52.72 -7.81 4.78",ns2_biodome,marines
"54.55 -5.70 8.26",ns2_biodome,aliens
"53.92 -7.81 3.63",ns2_biodome,marines
"54.72 -6.97 4.00",ns2_biodome,aliens
"41.40 -7.70 -9.27",ns2_biodome,marines
"76.34 -8.12 15.78",ns2_biodome,aliens
"64.40 -6.21 -4.42",ns2_biodome,aliens
"68.48 -7.41 6.21",ns2_biodome,aliens
"103.89 -5.98 -64.75",ns2_biodome,marines
"28.84 -6.19 85.46",ns2_biodome,aliens
"104.26 -4.59 -64.15",ns2_biodome,marines
"104.33 -0.73 -64.59",ns2_biodome,marines
"102.76 -4.87 -70.59",ns2_biodome,aliens
"103.26 -5.98 -64.22",ns2_biodome,aliens
"5.52 -1.74 40.64",ns2_biodome,aliens
"14.43 -2.64 36.45",ns2_biodome,aliens
"101.89 -3.93 -65.85",ns2_biodome,aliens
"4.32 -1.84 38.90",ns2_biodome,aliens
"101.56 -5.49 -66.00",ns2_biodome,marines
"104.78 -5.98 -62.37",ns2_biodome,marines
"35.96 -5.50 59.58",ns2_biodome,aliens
"103.24 -4.36 -66.30",ns2_biodome,marines
"48.10 1.64 -64.26",ns2_biodome,aliens
"44.10 3.16 -71.51",ns2_biodome,marines
"88.31 -7.42 -18.86",ns2_biodome,aliens
"52.56 -7.86 -0.22",ns2_biodome,aliens
"51.80 -7.71 0.50",ns2_biodome,aliens
"53.56 -8.83 -12.71",ns2_biodome,aliens
"27.17 -1.87 72.84",ns2_biodome,marines
"24.82 -6.25 88.36",ns2_biodome,marines
"81.73 -5.69 33.62",ns2_biodome,marines
"25.06 -5.78 -44.07",ns2_biodome,marines
"16.58 -5.62 66.61",ns2_biodome,aliens
"24.42 -6.49 65.94",ns2_biodome,marines
"69.65 -8.55 19.36",ns2_biodome,marines
"69.98 -8.41 19.10",ns2_biodome,aliens
"77.99 -9.34 19.20",ns2_biodome,marines
"49.25 -9.51 20.40",ns2_biodome,aliens
"47.26 -5.83 6.26",ns2_biodome,aliens
"48.58 -7.13 0.32",ns2_biodome,marines
"48.09 -7.71 2.77",ns2_biodome,aliens
"82.25 -8.54 19.00",ns2_biodome,aliens
"82.15 -8.10 18.04",ns2_biodome,marines
"82.77 -8.03 19.45",ns2_biodome,marines
"38.05 -5.34 54.00",ns2_biodome,aliens
"38.33 -3.99 50.09",ns2_biodome,marines
"54.10 -7.06 9.53",ns2_biodome,aliens
"-5.39 -2.56 47.92",ns2_biodome,aliens
"-9.56 -1.20 42.08",ns2_biodome,aliens
"80.26 -8.42 25.52",ns2_biodome,marines
"7.82 -3.84 -37.02",ns2_biodome,aliens
"85.35 -6.09 42.89",ns2_biodome,marines
"56.04 -7.00 4.53",ns2_biodome,aliens
"73.59 -7.71 57.52",ns2_biodome,marines
"81.00 -1.38 17.33",ns2_biodome,aliens
"80.65 -3.21 22.49",ns2_biodome,marines
"141.28 -0.09 -10.64",ns2_biodome,aliens
"124.83 -2.70 -9.01",ns2_biodome,marines
"9.76 -3.82 -34.00",ns2_biodome,aliens
"19.96 -4.04 -51.40",ns2_biodome,marines
"-33.75 -0.75 -4.14",ns2_biodome,marines
"-30.73 0.21 -6.94",ns2_biodome,aliens
"-32.02 -0.62 -1.72",ns2_biodome,aliens
"-9.95 -2.60 37.80",ns2_biodome,aliens
"-30.97 -0.71 -1.71",ns2_biodome,aliens
"85.79 -5.78 36.46",ns2_biodome,marines
"47.95 0.98 -74.80",ns2_biodome,aliens
"87.98 -6.08 37.71",ns2_biodome,marines
"99.24 -3.89 48.14",ns2_biodome,marines
"86.67 -5.32 39.77",ns2_biodome,marines
"84.33 -6.19 33.38",ns2_biodome,aliens
"82.32 -5.63 33.99",ns2_biodome,marines
"82.70 -5.46 36.98",ns2_biodome,marines
"82.14 -6.89 32.59",ns2_biodome,marines
"86.11 -6.08 33.82",ns2_biodome,marines
"76.82 -3.83 30.07",ns2_biodome,aliens
"76.04 -6.08 33.68",ns2_biodome,aliens
"76.45 -4.23 25.99",ns2_biodome,marines
"11.37 -3.71 -29.28",ns2_biodome,marines
"50.89 -7.61 0.79",ns2_biodome,marines
"15.73 -5.63 6.07",ns2_biodome,aliens
"-7.79 -0.79 -30.90",ns2_biodome,aliens
"51.44 -7.82 -0.27",ns2_biodome,aliens
"30.74 -4.68 0.19",ns2_biodome,marines
"34.66 -4.69 4.55",ns2_biodome,aliens
"21.19 -4.96 -35.89",ns2_biodome,aliens
"40.72 -0.14 -67.26",ns2_biodome,aliens
"37.65 0.26 -76.55",ns2_biodome,marines
"30.21 -2.68 -72.39",ns2_biodome,aliens
"82.77 -5.55 -37.37",ns2_biodome,aliens
"19.68 -3.76 -68.87",ns2_biodome,marines
"53.57 -4.40 -71.84",ns2_biodome,marines
"75.52 -8.03 14.51",ns2_biodome,marines
"50.01 -7.68 4.11",ns2_biodome,aliens
"-3.35 -3.85 -39.20",ns2_biodome,aliens
"23.19 -4.89 -35.00",ns2_biodome,aliens
"72.29 -8.35 7.73",ns2_biodome,marines
"26.58 -3.51 39.24",ns2_biodome,marines
"7.96 -4.92 17.87",ns2_biodome,aliens
"7.65 -5.81 12.79",ns2_biodome,aliens
"11.66 -6.49 5.65",ns2_biodome,marines
"18.74 -6.49 4.84",ns2_biodome,marines
"0.65 -3.06 40.72",ns2_biodome,marines
"-1.21 -3.81 -27.91",ns2_biodome,aliens
"8.33 -3.67 39.89",ns2_biodome,marines
"65.20 -7.44 -0.35",ns2_biodome,marines
"18.28 -3.75 -68.81",ns2_biodome,marines
"18.17 -5.78 -64.09",ns2_biodome,aliens
"19.66 -5.67 -57.40",ns2_biodome,marines
"97.57 -9.02 -37.08",ns2_biodome,marines
"36.29 -5.37 48.93",ns2_biodome,marines
"90.39 -4.61 -66.24",ns2_biodome,marines
"101.91 -5.98 -61.34",ns2_biodome,marines
"93.17 -5.88 -62.86",ns2_biodome,marines
"88.83 -5.95 -64.12",ns2_biodome,marines
"51.75 -7.53 0.07",ns2_biodome,aliens
"16.25 -3.96 50.96",ns2_biodome,marines
"19.10 -2.39 54.67",ns2_biodome,marines
"48.10 -7.51 -7.23",ns2_biodome,marines
"47.14 -6.59 -8.47",ns2_biodome,aliens
"49.12 -9.56 20.28",ns2_biodome,aliens
"12.95 -4.02 47.15",ns2_biodome,aliens
"13.80 -3.97 39.94",ns2_biodome,aliens
"30.27 -4.96 55.31",ns2_biodome,aliens
"81.65 -7.71 58.41",ns2_biodome,aliens
"82.02 -7.48 57.39",ns2_biodome,aliens
"73.26 -6.50 53.41",ns2_biodome,aliens
"76.38 -4.26 45.84",ns2_biodome,aliens
"6.56 2.18 -40.39",ns2_biodome,aliens
"43.01 -7.61 -7.21",ns2_biodome,marines
"76.48 -6.94 52.86",ns2_biodome,aliens
"85.58 -0.95 47.74",ns2_biodome,aliens
"53.97 -6.40 1.05",ns2_biodome,marines
"46.12 -8.61 9.89",ns2_biodome,aliens
"82.06 -6.86 58.42",ns2_biodome,aliens
"78.95 -6.78 52.30",ns2_biodome,marines
"81.04 -6.74 52.76",ns2_biodome,aliens
"81.38 -7.71 54.94",ns2_biodome,aliens
"78.73 -6.44 56.47",ns2_biodome,aliens
"-6.03 -3.19 -37.10",ns2_biodome,aliens
"78.86 -8.16 -2.02",ns2_biodome,aliens
"69.01 -6.46 -2.56",ns2_biodome,aliens
"66.14 -6.40 -6.90",ns2_biodome,aliens
"116.76 -2.34 25.26",ns2_biodome,aliens
"113.01 -3.29 28.69",ns2_biodome,marines
"113.29 -3.34 27.72",ns2_biodome,aliens
"114.93 -3.24 29.96",ns2_biodome,marines
"26.36 -5.78 -40.49",ns2_biodome,marines
"58.05 -0.56 -10.32",ns2_biodome,aliens
"107.79 -4.05 26.82",ns2_biodome,marines
"107.65 -4.33 25.45",ns2_biodome,aliens
"101.72 -1.33 24.71",ns2_biodome,aliens
"-24.14 0.94 1.45",ns2_biodome,aliens
"74.50 -8.92 -41.65",ns2_biodome,aliens
"-13.94 0.34 -8.29",ns2_biodome,aliens
"88.13 -6.10 43.64",ns2_biodome,aliens
"65.30 -5.00 17.71",ns2_biodome,aliens
"51.43 -8.82 -15.68",ns2_biodome,aliens
"31.35 -5.67 -42.78",ns2_biodome,marines
"65.14 -5.56 -9.15",ns2_biodome,aliens
"68.48 0.31 2.51",ns2_biodome,aliens
"69.85 -7.19 -8.07",ns2_biodome,aliens
"19.65 -5.78 -66.27",ns2_biodome,marines
"15.94 -3.42 -71.86",ns2_biodome,marines
"22.59 -5.65 -53.46",ns2_biodome,aliens
"30.54 -4.45 -45.86",ns2_biodome,marines
"72.91 -7.31 -47.16",ns2_biodome,marines
"-15.90 -0.31 -49.52",ns2_biodome,aliens
"33.76 -4.86 -43.94",ns2_biodome,aliens
"40.49 -6.69 -43.16",ns2_biodome,marines
"3.53 -2.96 -41.45",ns2_biodome,aliens
"7.27 -3.85 -26.24",ns2_biodome,aliens
"105.22 -5.86 -49.50",ns2_biodome,aliens
"43.88 -6.28 -45.72",ns2_biodome,aliens
"43.52 -4.29 -39.39",ns2_biodome,marines
"33.07 -5.52 -42.04",ns2_biodome,aliens
"33.21 -5.04 -41.33",ns2_biodome,aliens
"82.68 -2.93 -69.46",ns2_biodome,aliens
"95.32 -8.12 -37.64",ns2_biodome,marines
"104.78 -6.49 -47.32",ns2_biodome,aliens
"103.90 -6.49 -49.10",ns2_biodome,marines
"25.51 -5.48 -29.93",ns2_biodome,marines
"71.11 -9.33 -29.44",ns2_biodome,aliens
"7.77 -3.22 -39.94",ns2_biodome,aliens
