x,y,z,map
-12.17,-3.60,-159.01,ns2_veil_cured
-0.05,-2.45,-44.43,ns2_veil_cured
-100.04,-4.15,-70.21,ns2_veil_cured
-101.62,-4.15,-66.67,ns2_veil_cured
-97.62,-4.15,-72.70,ns2_veil_cured
-17.72,-4.87,-167.48,ns2_veil_cured
-15.26,-2.53,-166.57,ns2_veil_cured
-23.81,-2.25,-106.68,ns2_veil_cured
-57.55,-0.63,-177.37,ns2_veil_cured
8.54,-1.23,-105.47,ns2_veil_cured
-33.40,-2.30,-54.38,ns2_veil_cured
-51.80,-2.54,-169.86,ns2_veil_cured
-52.97,-2.05,-178.54,ns2_veil_cured
-11.80,-1.36,-128.89,ns2_veil_cured
11.94,-1.94,-87.92,ns2_veil_cured
-16.50,-1.05,-109.01,ns2_veil_cured
-29.78,-1.61,-102.27,ns2_veil_cured
38.43,-1.92,-160.97,ns2_veil_cured
-57.78,-6.69,-19.45,ns2_veil_cured
5.94,-1.03,-102.83,ns2_veil_cured
-25.10,-5.00,-6.50,ns2_veil_cured
-19.86,-3.01,-4.20,ns2_veil_cured
5.39,-1.09,-99.80,ns2_veil_cured
8.30,-2.30,-105.56,ns2_veil_cured
8.27,-2.31,-105.48,ns2_veil_cured
10.16,-2.30,-94.26,ns2_veil_cured
-36.42,-0.38,-127.93,ns2_veil_cured
-30.64,-2.30,-129.77,ns2_veil_cured
-2.79,-2.08,-123.48,ns2_veil_cured
-24.87,-0.59,-126.13,ns2_veil_cured
-55.58,-6.63,-16.65,ns2_veil_cured
-27.49,-1.69,-46.54,ns2_veil_cured
-28.30,-2.27,-44.26,ns2_veil_cured
-23.19,-2.20,-38.37,ns2_veil_cured
8.65,-1.02,-83.90,ns2_veil_cured
1.29,-2.25,-103.52,ns2_veil_cured
10.01,-2.30,-103.66,ns2_veil_cured
28.11,2.01,-159.48,ns2_veil_cured
-84.24,-3.11,-91.27,ns2_veil_cured
47.82,-1.05,-32.53,ns2_veil_cured
-14.37,-2.30,-117.28,ns2_veil_cured
-52.88,-2.23,-149.17,ns2_veil_cured
17.47,-1.22,-43.09,ns2_veil_cured
-51.53,-2.30,-125.29,ns2_veil_cured
19.69,-0.90,-46.02,ns2_veil_cured
18.69,-0.60,-44.43,ns2_veil_cured
16.74,-1.03,-40.34,ns2_veil_cured
37.71,-2.30,-32.80,ns2_veil_cured
41.87,-1.39,-44.89,ns2_veil_cured
44.40,-2.26,-45.61,ns2_veil_cured
-53.89,-3.33,-107.11,ns2_veil_cured
-32.40,-2.35,-137.86,ns2_veil_cured
-34.13,-2.27,-140.47,ns2_veil_cured
-28.57,-2.27,-137.14,ns2_veil_cured
-94.33,-4.15,-58.32,ns2_veil_cured
-25.02,-0.20,-131.27,ns2_veil_cured
40.05,-2.32,-158.79,ns2_veil_cured
-22.61,-2.30,-134.34,ns2_veil_cured
-22.80,-0.87,-126.74,ns2_veil_cured
-30.42,-2.30,-134.57,ns2_veil_cured
-17.76,-1.60,-73.35,ns2_veil_cured
-14.44,-2.30,-131.32,ns2_veil_cured
-36.52,-2.28,-57.82,ns2_veil_cured
13.98,-0.50,-44.36,ns2_veil_cured
9.89,-2.30,-129.84,ns2_veil_cured
6.42,-2.30,-136.36,ns2_veil_cured
13.18,-0.61,-43.94,ns2_veil_cured
40.17,-2.30,-32.36,ns2_veil_cured
7.47,-3.15,-144.71,ns2_veil_cured
-48.75,-1.99,-163.63,ns2_veil_cured
5.16,-2.91,-66.09,ns2_veil_cured
-31.37,-1.54,-122.34,ns2_veil_cured
-38.50,-1.05,-114.11,ns2_veil_cured
-40.79,-2.13,-65.40,ns2_veil_cured
-61.31,-2.36,-98.67,ns2_veil_cured
-77.99,-2.11,-77.48,ns2_veil_cured
38.40,-0.94,-147.67,ns2_veil_cured
-75.21,-4.07,-70.76,ns2_veil_cured
-81.91,-4.15,-72.30,ns2_veil_cured
-5.83,-1.90,-103.81,ns2_veil_cured
-14.75,-2.30,-101.11,ns2_veil_cured
-29.92,-1.45,-95.66,ns2_veil_cured
-24.18,-1.53,-59.25,ns2_veil_cured
-24.87,-2.22,-30.28,ns2_veil_cured
-66.64,-2.52,-66.74,ns2_veil_cured
-15.79,-1.69,-116.55,ns2_veil_cured
-15.80,-0.96,-117.31,ns2_veil_cured
-81.36,-3.07,-75.87,ns2_veil_cured
-77.07,-3.26,-84.60,ns2_veil_cured
-77.69,-2.86,-86.64,ns2_veil_cured
-11.35,-2.36,-91.69,ns2_veil_cured
24.72,1.02,-25.27,ns2_veil_cured
24.64,0.93,-25.36,ns2_veil_cured
0.15,-2.00,-85.37,ns2_veil_cured
-1.32,-2.10,-101.89,ns2_veil_cured
-5.79,-0.93,-97.66,ns2_veil_cured
10.26,-2.30,-98.61,ns2_veil_cured
-18.69,-0.74,-82.15,ns2_veil_cured
-38.58,-2.82,-97.14,ns2_veil_cured
-23.15,-1.57,-81.06,ns2_veil_cured
-17.75,-2.32,-45.12,ns2_veil_cured
-33.99,-1.62,-96.71,ns2_veil_cured
-30.33,-1.60,-97.37,ns2_veil_cured
-12.89,-0.33,-48.63,ns2_veil_cured
32.61,1.04,-154.26,ns2_veil_cured
-27.20,-2.27,-104.11,ns2_veil_cured
-9.30,-2.29,-85.45,ns2_veil_cured
-29.15,-2.30,-98.37,ns2_veil_cured
-35.34,-0.00,-126.64,ns2_veil_cured
27.70,-2.30,-152.59,ns2_veil_cured
-8.76,-2.26,-84.30,ns2_veil_cured
-1.64,-2.22,-83.16,ns2_veil_cured
30.88,2.01,-154.46,ns2_veil_cured
-16.11,-2.29,-23.29,ns2_veil_cured
-2.75,-1.31,-85.60,ns2_veil_cured
-3.22,-2.30,-84.74,ns2_veil_cured
-25.07,-0.37,-56.67,ns2_veil_cured
-29.64,-0.26,-59.26,ns2_veil_cured
-8.12,-2.30,-100.11,ns2_veil_cured
-3.27,-2.34,-103.76,ns2_veil_cured
5.44,-0.48,-101.19,ns2_veil_cured
-29.91,-1.25,-60.20,ns2_veil_cured
32.68,0.50,-154.30,ns2_veil_cured
-34.30,-1.61,-59.50,ns2_veil_cured
-35.29,-0.75,-58.91,ns2_veil_cured
-9.28,-1.44,-103.04,ns2_veil_cured
-55.93,-1.36,-63.94,ns2_veil_cured
-87.12,-3.31,-69.55,ns2_veil_cured
-30.44,-2.30,-57.26,ns2_veil_cured
-86.84,-3.65,-71.44,ns2_veil_cured
-97.98,-3.37,-68.85,ns2_veil_cured
-22.46,-0.05,-117.94,ns2_veil_cured
-104.38,-3.17,-86.15,ns2_veil_cured
-97.19,-4.13,-67.98,ns2_veil_cured
-101.16,-2.15,-69.19,ns2_veil_cured
-32.50,-6.71,-19.88,ns2_veil_cured
-100.70,-4.15,-65.69,ns2_veil_cured
-3.20,-2.65,-165.76,ns2_veil_cured
-39.83,-2.11,-56.68,ns2_veil_cured
-22.94,-2.30,-24.56,ns2_veil_cured
-18.71,-0.59,-103.80,ns2_veil_cured
-86.68,-4.11,-67.33,ns2_veil_cured
-98.98,-3.10,-67.47,ns2_veil_cured
-101.98,-3.06,-69.13,ns2_veil_cured
-43.52,-3.24,-50.96,ns2_veil_cured
-43.53,-3.22,-64.07,ns2_veil_cured
-32.65,-2.22,-59.58,ns2_veil_cured
-29.95,-2.30,-58.93,ns2_veil_cured
-43.01,-0.85,-56.19,ns2_veil_cured
-24.68,-2.33,-56.50,ns2_veil_cured
-13.42,-5.44,-175.36,ns2_veil_cured
-29.89,-0.93,-53.55,ns2_veil_cured
-40.45,-1.40,-65.81,ns2_veil_cured
-53.41,-4.15,-92.04,ns2_veil_cured
-29.13,-2.30,-89.40,ns2_veil_cured
-40.22,-0.19,-94.24,ns2_veil_cured
38.72,-1.88,-157.89,ns2_veil_cured
-89.89,-4.10,-66.16,ns2_veil_cured
-68.35,-4.14,-66.83,ns2_veil_cured
-30.60,-2.27,-106.64,ns2_veil_cured
-3.61,-1.75,-84.43,ns2_veil_cured
-1.65,-1.06,-84.78,ns2_veil_cured
2.16,-0.79,-85.82,ns2_veil_cured
-31.39,-1.65,-56.35,ns2_veil_cured
-32.33,-2.30,-60.35,ns2_veil_cured
40.86,-2.30,-157.31,ns2_veil_cured
-31.38,-2.27,-51.75,ns2_veil_cured
-31.66,-0.92,-58.74,ns2_veil_cured
-29.97,-1.29,-90.58,ns2_veil_cured
-17.51,-1.64,-96.42,ns2_veil_cured
5.66,-0.96,-97.29,ns2_veil_cured
-94.17,-4.15,-57.42,ns2_veil_cured
-85.78,-3.11,-72.58,ns2_veil_cured
-76.70,-3.11,-69.54,ns2_veil_cured
-72.20,-4.13,-68.07,ns2_veil_cured
-63.28,-4.15,-101.71,ns2_veil_cured
-63.99,-4.15,-66.66,ns2_veil_cured
40.18,-2.26,-151.35,ns2_veil_cured
-43.90,-3.24,-65.64,ns2_veil_cured
-6.06,-2.17,-162.84,ns2_veil_cured
8.16,-1.30,-93.43,ns2_veil_cured
8.22,-1.19,-90.75,ns2_veil_cured
-16.72,-2.30,-115.98,ns2_veil_cured
-60.41,-2.64,-157.85,ns2_veil_cured
-13.97,-1.32,-44.44,ns2_veil_cured
-58.64,-2.09,-159.19,ns2_veil_cured
-56.01,-0.73,-175.47,ns2_veil_cured
-47.28,-2.00,-163.34,ns2_veil_cured
-49.09,-1.46,-153.29,ns2_veil_cured
-46.65,-1.58,-164.14,ns2_veil_cured
-31.53,-5.92,-19.39,ns2_veil_cured
-29.94,-2.10,-125.23,ns2_veil_cured
34.61,-2.32,-160.13,ns2_veil_cured
56.78,-0.32,-98.93,ns2_veil_cured
-88.38,5.74,-73.67,ns2_veil_cured
-32.07,-1.57,-59.06,ns2_veil_cured
-27.01,-0.56,-69.23,ns2_veil_cured
-20.36,-0.41,-80.96,ns2_veil_cured
-2.79,-1.18,-88.58,ns2_veil_cured
-40.10,-3.23,-91.92,ns2_veil_cured
-3.61,-2.30,-98.41,ns2_veil_cured
-24.93,-2.27,-105.77,ns2_veil_cured
-22.65,-0.93,-117.28,ns2_veil_cured
-50.96,-4.13,-92.03,ns2_veil_cured
-28.12,-2.27,-86.90,ns2_veil_cured
-19.28,-2.30,-84.93,ns2_veil_cured
-75.16,-3.73,-76.25,ns2_veil_cured
0.98,-1.11,-94.07,ns2_veil_cured
8.92,-0.40,-89.24,ns2_veil_cured
52.75,-1.23,-93.55,ns2_veil_cured
46.41,-0.60,-92.35,ns2_veil_cured
56.87,-1.37,-96.20,ns2_veil_cured
-59.56,-2.30,-150.97,ns2_veil_cured
-30.89,-2.02,-56.80,ns2_veil_cured
-32.13,-2.30,-59.22,ns2_veil_cured
-30.67,-0.29,-60.12,ns2_veil_cured
9.23,-1.57,-86.12,ns2_veil_cured
-86.52,-4.15,-74.70,ns2_veil_cured
64.35,-2.35,-85.37,ns2_veil_cured
-96.68,-3.97,-77.41,ns2_veil_cured
52.93,-1.27,-96.09,ns2_veil_cured
50.75,-1.31,-96.81,ns2_veil_cured
51.35,-0.06,-97.07,ns2_veil_cured
-45.23,-1.79,-65.12,ns2_veil_cured
-45.70,-3.24,-68.76,ns2_veil_cured
61.42,-2.32,-89.47,ns2_veil_cured
50.25,-0.21,-96.63,ns2_veil_cured
36.56,0.55,-144.35,ns2_veil_cured
-0.76,-1.94,-84.37,ns2_veil_cured
-19.84,-0.58,-82.22,ns2_veil_cured
3.51,-0.87,-87.67,ns2_veil_cured
-17.14,-1.37,-88.11,ns2_veil_cured
-33.00,-2.30,-59.12,ns2_veil_cured
-11.54,-4.79,-159.30,ns2_veil_cured
-16.69,-1.06,-74.88,ns2_veil_cured
-50.18,-2.73,-72.91,ns2_veil_cured
-52.79,-7.18,-7.68,ns2_veil_cured
-60.47,-3.82,-64.32,ns2_veil_cured
56.31,-0.45,-100.79,ns2_veil_cured
62.44,-2.35,-104.21,ns2_veil_cured
-58.74,-7.38,-12.27,ns2_veil_cured
49.04,0.22,-96.40,ns2_veil_cured
-41.76,-6.62,-17.85,ns2_veil_cured
-55.61,-6.60,-14.66,ns2_veil_cured
-56.70,-5.96,-11.25,ns2_veil_cured
-50.44,-3.40,-43.51,ns2_veil_cured
-56.80,-7.32,-9.20,ns2_veil_cured
-53.42,-6.64,-6.25,ns2_veil_cured
-4.92,-1.43,-100.11,ns2_veil_cured
-27.78,-1.42,-70.11,ns2_veil_cured
-34.56,-1.47,-71.56,ns2_veil_cured
-46.13,-1.85,-91.76,ns2_veil_cured
-56.49,-3.13,-98.76,ns2_veil_cured
-48.19,-3.46,-98.69,ns2_veil_cured
34.73,-1.35,-157.22,ns2_veil_cured
35.55,-1.42,-165.06,ns2_veil_cured
47.76,-0.18,-106.76,ns2_veil_cured
64.69,-0.73,-103.58,ns2_veil_cured
62.83,-1.80,-108.50,ns2_veil_cured
-64.91,-7.30,-16.80,ns2_veil_cured
-19.07,0.56,-39.29,ns2_veil_cured
-64.85,-6.48,-20.22,ns2_veil_cured
-59.09,-4.15,-68.48,ns2_veil_cured
-43.80,-7.36,-22.36,ns2_veil_cured
-74.83,-2.22,-67.83,ns2_veil_cured
-78.39,-3.90,-64.92,ns2_veil_cured
43.64,-2.30,-47.62,ns2_veil_cured
-63.30,-5.85,-22.33,ns2_veil_cured
-59.22,-6.20,-17.04,ns2_veil_cured
-2.32,-2.25,-89.78,ns2_veil_cured
1.84,-2.09,-83.77,ns2_veil_cured
-0.37,-1.06,-86.61,ns2_veil_cured
-4.83,-0.30,-90.82,ns2_veil_cured
-43.63,-1.16,-57.52,ns2_veil_cured
-24.93,-2.27,-86.51,ns2_veil_cured
-22.78,-2.27,-86.72,ns2_veil_cured
-13.11,2.02,-35.10,ns2_veil_cured
-13.40,-0.50,-88.78,ns2_veil_cured
39.29,-2.25,-128.20,ns2_veil_cured
-29.71,-1.09,-56.65,ns2_veil_cured
-25.73,-2.33,-56.20,ns2_veil_cured
-52.73,-1.91,-111.25,ns2_veil_cured
5.79,-0.84,-104.77,ns2_veil_cured
6.30,-0.24,-63.00,ns2_veil_cured
-19.97,-6.21,-171.90,ns2_veil_cured
-37.91,-1.04,-132.76,ns2_veil_cured
-23.57,-0.17,-126.00,ns2_veil_cured
-31.81,-2.30,-126.71,ns2_veil_cured
-36.27,-0.62,-125.87,ns2_veil_cured
0.76,0.73,-40.88,ns2_veil_cured
27.57,2.24,-160.39,ns2_veil_cured
14.30,2.03,-159.97,ns2_veil_cured
6.89,1.14,-163.04,ns2_veil_cured
-22.14,-2.30,-116.03,ns2_veil_cured
38.79,-2.32,-146.17,ns2_veil_cured
-26.08,-2.16,-59.07,ns2_veil_cured
-24.35,-2.29,-58.68,ns2_veil_cured
-24.95,-0.77,-58.79,ns2_veil_cured
-24.58,-2.37,-57.56,ns2_veil_cured
-26.30,-1.76,-58.88,ns2_veil_cured
-25.09,-2.35,-56.87,ns2_veil_cured
-26.78,-1.68,-55.89,ns2_veil_cured
0.39,-0.92,-102.05,ns2_veil_cured
4.71,-2.30,-104.50,ns2_veil_cured
6.96,-2.31,-105.16,ns2_veil_cured
-42.93,-1.80,-57.01,ns2_veil_cured
-3.17,-0.70,-103.36,ns2_veil_cured
0.56,-1.90,-100.23,ns2_veil_cured
-0.49,-2.25,-103.71,ns2_veil_cured
0.98,-0.46,-104.46,ns2_veil_cured
5.15,-1.56,-98.24,ns2_veil_cured
3.40,-1.04,-102.53,ns2_veil_cured
7.69,-2.11,-102.40,ns2_veil_cured
22.86,2.07,-159.75,ns2_veil_cured
-6.90,-0.98,-89.70,ns2_veil_cured
-1.38,-2.30,-87.05,ns2_veil_cured
-74.34,0.71,-83.73,ns2_veil_cured
-32.26,-6.76,-16.63,ns2_veil_cured
-0.21,-2.30,-94.56,ns2_veil_cured
-1.04,-0.70,-130.54,ns2_veil_cured
2.47,-1.65,-93.90,ns2_veil_cured
1.59,-0.94,-96.43,ns2_veil_cured
-15.30,-0.42,-100.49,ns2_veil_cured
3.90,-0.78,-96.42,ns2_veil_cured
1.90,-1.78,-91.58,ns2_veil_cured
-45.52,-1.86,-47.93,ns2_veil_cured
-51.04,-1.04,-124.37,ns2_veil_cured
-14.86,3.21,-98.19,ns2_veil_cured
-57.61,0.43,-4.16,ns2_veil_cured
-37.82,-0.67,-117.79,ns2_veil_cured
-59.50,-2.80,-68.69,ns2_veil_cured
-64.18,-6.43,-23.90,ns2_veil_cured
-62.75,-5.93,-18.43,ns2_veil_cured
-15.26,0.22,-102.12,ns2_veil_cured
-63.53,-6.74,-14.75,ns2_veil_cured
-62.37,-1.73,-70.64,ns2_veil_cured
-66.69,-3.98,-66.50,ns2_veil_cured
-62.78,-2.58,-68.62,ns2_veil_cured
-60.20,-2.63,-66.32,ns2_veil_cured
62.54,-2.35,-91.30,ns2_veil_cured
62.33,-2.35,-94.42,ns2_veil_cured
57.63,-0.41,-89.61,ns2_veil_cured
59.74,-2.22,-97.69,ns2_veil_cured
56.08,-1.52,-93.62,ns2_veil_cured
-34.52,-0.34,-61.91,ns2_veil_cured
63.03,-2.26,-96.19,ns2_veil_cured
52.71,-1.29,-97.51,ns2_veil_cured
58.80,-2.35,-104.53,ns2_veil_cured
55.54,-0.51,-93.66,ns2_veil_cured
52.28,-1.54,-98.65,ns2_veil_cured
48.07,-1.46,-92.76,ns2_veil_cured
63.12,-2.35,-85.29,ns2_veil_cured
60.05,-1.83,-95.60,ns2_veil_cured
55.69,-0.22,-97.59,ns2_veil_cured
48.72,-1.47,-111.28,ns2_veil_cured
56.94,0.25,-95.33,ns2_veil_cured
27.79,-1.06,-38.14,ns2_veil_cured
-0.04,-0.96,-127.57,ns2_veil_cured
1.00,-1.59,-130.25,ns2_veil_cured
-15.47,-2.32,-34.85,ns2_veil_cured
-10.15,-1.75,-53.86,ns2_veil_cured
8.69,-0.86,-56.23,ns2_veil_cured
-10.41,-1.83,-129.52,ns2_veil_cured
5.72,-1.50,-61.62,ns2_veil_cured
-2.58,-1.13,-128.96,ns2_veil_cured
-24.57,-1.01,-135.00,ns2_veil_cured
-28.86,-0.85,-134.86,ns2_veil_cured
-13.53,-2.04,-132.28,ns2_veil_cured
-12.40,-2.33,-49.80,ns2_veil_cured
-9.71,-2.11,-34.85,ns2_veil_cured
-19.14,-2.32,-42.23,ns2_veil_cured
-38.01,-0.86,-136.37,ns2_veil_cured
-10.77,-2.27,-57.94,ns2_veil_cured
-30.49,-2.27,-140.36,ns2_veil_cured
-38.18,0.41,-138.44,ns2_veil_cured
-12.53,-2.32,-49.39,ns2_veil_cured
-11.37,-2.32,-49.10,ns2_veil_cured
-3.59,-2.30,-58.06,ns2_veil_cured
2.94,-2.27,-55.56,ns2_veil_cured
-51.80,-2.31,-108.68,ns2_veil_cured
-64.52,-2.92,-99.62,ns2_veil_cured
37.44,-2.37,-31.32,ns2_veil_cured
-83.16,3.06,-68.43,ns2_veil_cured
6.30,1.32,-161.23,ns2_veil_cured
-99.87,-4.15,-70.71,ns2_veil_cured
-12.29,-4.94,-159.00,ns2_veil_cured
-29.21,-2.30,-57.76,ns2_veil_cured
40.77,-2.29,-146.62,ns2_veil_cured
-6.75,-0.72,-33.61,ns2_veil_cured
37.07,-1.90,-142.70,ns2_veil_cured
-8.19,1.51,-37.83,ns2_veil_cured
-2.37,-2.35,-35.83,ns2_veil_cured
-104.23,-4.15,-67.04,ns2_veil_cured
-101.77,-3.19,-68.01,ns2_veil_cured
6.53,1.44,-160.81,ns2_veil_cured
6.79,1.17,-160.40,ns2_veil_cured
40.00,-1.64,-32.71,ns2_veil_cured
26.11,-2.27,-37.47,ns2_veil_cured
-92.41,-3.99,-81.27,ns2_veil_cured
-83.47,-4.15,-93.23,ns2_veil_cured
-94.31,-2.88,-84.71,ns2_veil_cured
1.38,-2.35,-41.50,ns2_veil_cured
-37.87,-2.28,-129.45,ns2_veil_cured
-17.09,-2.32,-49.71,ns2_veil_cured
-15.80,-1.17,-38.68,ns2_veil_cured
-9.22,-1.69,-168.13,ns2_veil_cured
3.79,1.16,-41.40,ns2_veil_cured
13.63,-0.70,-44.78,ns2_veil_cured
-1.51,-2.42,-45.84,ns2_veil_cured
-2.85,-0.95,-57.76,ns2_veil_cured
20.54,3.17,-160.01,ns2_veil_cured
-63.33,-3.82,-101.68,ns2_veil_cured
-55.84,-3.95,-104.10,ns2_veil_cured
40.85,-1.25,-35.31,ns2_veil_cured
-16.75,-1.24,-119.50,ns2_veil_cured
39.72,-2.30,-45.25,ns2_veil_cured
-31.81,-3.68,-123.78,ns2_veil_cured
-30.24,-3.96,-127.21,ns2_veil_cured
40.10,-2.16,-44.84,ns2_veil_cured
30.62,-0.96,-143.58,ns2_veil_cured
-65.93,-3.21,-91.81,ns2_veil_cured
-67.42,-4.12,-92.50,ns2_veil_cured
34.61,-1.10,-47.75,ns2_veil_cured
42.86,-0.88,-45.64,ns2_veil_cured
45.01,-3.47,-40.04,ns2_veil_cured
1.24,-1.94,-103.41,ns2_veil_cured
4.42,-2.30,-103.71,ns2_veil_cured
5.89,-2.13,-102.31,ns2_veil_cured
-64.30,-4.15,-105.51,ns2_veil_cured
-31.32,-1.61,-127.85,ns2_veil_cured
-32.41,-2.23,-127.55,ns2_veil_cured
-30.38,-1.26,-124.41,ns2_veil_cured
6.56,-0.95,-83.92,ns2_veil_cured
8.90,-2.31,-88.53,ns2_veil_cured
-29.34,-0.97,-123.51,ns2_veil_cured
8.82,-1.84,-84.23,ns2_veil_cured
48.25,-1.43,-47.77,ns2_veil_cured
-42.00,-2.30,-149.14,ns2_veil_cured
-26.92,-1.48,-106.47,ns2_veil_cured
7.98,-0.89,-84.74,ns2_veil_cured
38.29,-0.65,-161.01,ns2_veil_cured
-15.16,-6.35,-174.83,ns2_veil_cured
-21.02,-6.49,-173.12,ns2_veil_cured
61.37,-0.93,-97.12,ns2_veil_cured
61.76,-2.35,-105.56,ns2_veil_cured
-14.32,-5.31,-169.79,ns2_veil_cured
52.05,-1.53,-99.36,ns2_veil_cured
49.82,-1.26,-96.95,ns2_veil_cured
48.80,-1.51,-99.02,ns2_veil_cured
49.01,-1.27,-94.64,ns2_veil_cured
50.05,-0.74,-93.31,ns2_veil_cured
-30.74,-2.30,-130.00,ns2_veil_cured
-29.40,0.56,-119.66,ns2_veil_cured
-49.84,-1.80,-131.10,ns2_veil_cured
-39.71,-3.12,-94.46,ns2_veil_cured
60.96,-2.38,-46.52,ns2_veil_cured
-31.70,-1.53,-92.51,ns2_veil_cured
62.99,-3.46,-49.29,ns2_veil_cured
62.70,-3.46,-48.46,ns2_veil_cured
8.15,-4.94,-148.80,ns2_veil_cured
46.65,-3.46,-30.33,ns2_veil_cured
9.07,-4.99,-152.18,ns2_veil_cured
36.59,-3.00,-26.05,ns2_veil_cured
11.42,-4.25,-154.13,ns2_veil_cured
26.14,-1.04,-37.73,ns2_veil_cured
35.60,-2.30,-34.02,ns2_veil_cured
4.93,-4.54,-151.79,ns2_veil_cured
34.72,-1.48,-48.52,ns2_veil_cured
45.71,-0.79,-37.54,ns2_veil_cured
41.32,-0.89,-36.54,ns2_veil_cured
-63.52,-6.13,-30.07,ns2_veil_cured
-31.03,-2.30,-130.06,ns2_veil_cured
-33.16,0.40,-123.61,ns2_veil_cured
-26.27,-2.05,-129.61,ns2_veil_cured
-0.76,-1.34,-96.50,ns2_veil_cured
0.88,-1.99,-91.15,ns2_veil_cured
4.35,-1.97,-103.56,ns2_veil_cured
7.99,-1.18,-103.39,ns2_veil_cured
30.61,2.04,-155.33,ns2_veil_cured
39.40,-2.26,-153.20,ns2_veil_cured
-31.11,-1.35,-79.68,ns2_veil_cured
-30.25,-1.95,-82.34,ns2_veil_cured
-25.39,-2.27,-85.24,ns2_veil_cured
6.61,1.53,-163.50,ns2_veil_cured
-15.61,-1.47,-113.27,ns2_veil_cured
-16.62,-2.30,-115.29,ns2_veil_cured
-17.57,-2.30,-119.14,ns2_veil_cured
39.75,-1.60,-158.96,ns2_veil_cured
-30.46,-2.27,-84.43,ns2_veil_cured
-47.43,-1.15,-163.14,ns2_veil_cured
6.14,0.11,-90.66,ns2_veil_cured
24.76,-2.30,-145.36,ns2_veil_cured
3.52,-2.30,-104.19,ns2_veil_cured
-50.30,-1.52,-129.63,ns2_veil_cured
59.00,-1.83,-93.96,ns2_veil_cured
52.90,-1.39,-92.42,ns2_veil_cured
-31.28,-2.30,-128.56,ns2_veil_cured
-31.21,-2.12,-129.33,ns2_veil_cured
-32.19,-2.30,-129.82,ns2_veil_cured
-26.32,-1.63,-129.65,ns2_veil_cured
-28.61,-2.37,-130.78,ns2_veil_cured
-37.30,-2.28,-128.20,ns2_veil_cured
-26.97,0.26,-129.12,ns2_veil_cured
-27.46,-2.27,-127.80,ns2_veil_cured
59.20,-1.46,-78.13,ns2_veil_cured
45.68,1.85,-82.89,ns2_veil_cured
-66.28,-2.25,-174.90,ns2_veil_cured
8.33,-3.33,-150.32,ns2_veil_cured
48.00,-0.26,-76.64,ns2_veil_cured
-41.97,-2.29,-141.86,ns2_veil_cured
-59.34,-2.00,-161.36,ns2_veil_cured
45.73,-3.50,-27.55,ns2_veil_cured
29.94,2.24,-155.94,ns2_veil_cured
-11.55,-4.94,-161.28,ns2_veil_cured
-16.40,-4.03,-127.73,ns2_veil_cured
9.96,-1.32,-133.74,ns2_veil_cured
27.34,-2.30,-152.56,ns2_veil_cured
8.81,-4.94,-154.52,ns2_veil_cured
-3.24,-4.66,-151.66,ns2_veil_cured
-10.54,-4.94,-152.14,ns2_veil_cured
36.59,-0.91,-136.24,ns2_veil_cured
-6.41,-2.28,-59.69,ns2_veil_cured
-6.86,-1.98,-59.67,ns2_veil_cured
48.45,-2.10,-123.02,ns2_veil_cured
53.27,-3.46,-125.90,ns2_veil_cured
-15.95,-2.30,-23.30,ns2_veil_cured
-16.52,-2.30,-25.09,ns2_veil_cured
4.06,-2.10,-100.25,ns2_veil_cured
19.17,-1.10,-54.46,ns2_veil_cured
-10.89,-1.88,-39.15,ns2_veil_cured
44.14,-2.24,-150.74,ns2_veil_cured
10.01,-2.94,-70.38,ns2_veil_cured
-10.77,-2.30,-55.09,ns2_veil_cured
-9.55,-2.28,-56.45,ns2_veil_cured
3.99,-2.30,-59.71,ns2_veil_cured
13.93,-1.61,-57.25,ns2_veil_cured
2.95,-1.20,-57.16,ns2_veil_cured
19.29,-2.30,-59.93,ns2_veil_cured
14.74,-2.29,-56.67,ns2_veil_cured
-15.15,-2.30,-25.17,ns2_veil_cured
16.13,-2.30,-60.17,ns2_veil_cured
8.43,-1.86,-68.73,ns2_veil_cured
-4.17,-2.35,-73.19,ns2_veil_cured
15.48,-2.30,-59.13,ns2_veil_cured
-1.07,-2.35,-41.50,ns2_veil_cured
18.36,-2.06,-58.25,ns2_veil_cured
10.87,-4.91,-152.34,ns2_veil_cured
43.46,-2.23,-151.63,ns2_veil_cured
-16.26,-4.94,-165.13,ns2_veil_cured
-13.77,-1.63,-165.17,ns2_veil_cured
-5.40,-0.57,-162.36,ns2_veil_cured
-28.18,-5.87,-172.33,ns2_veil_cured
-42.80,-0.95,-174.30,ns2_veil_cured
-24.50,-6.50,-172.35,ns2_veil_cured
-29.79,-5.35,-172.59,ns2_veil_cured
-38.82,-2.50,-172.59,ns2_veil_cured
38.53,-2.26,-151.11,ns2_veil_cured
35.86,-2.28,-142.71,ns2_veil_cured
45.29,-0.92,-125.24,ns2_veil_cured
39.85,-0.89,-136.42,ns2_veil_cured
38.36,-2.27,-138.22,ns2_veil_cured
43.17,-2.30,-158.12,ns2_veil_cured
16.73,-4.58,-151.68,ns2_veil_cured
21.54,-3.12,-154.13,ns2_veil_cured
26.93,-2.30,-150.57,ns2_veil_cured
26.01,-1.36,-148.02,ns2_veil_cured
25.07,-0.09,-35.88,ns2_veil_cured
27.02,-1.52,-34.83,ns2_veil_cured
9.97,-4.96,-149.26,ns2_veil_cured
